Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
15726,Rayonier Advanced Materials,10560,Rayonier Advanced Materials - Jesup Plant,GA,Wayne,GEN6,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,27.0,25.1,25.4,BLQ,RFO,Y,Y,BLQ,RFO,,,,,N,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10562,Fernandina Plant,FL,Nassau,GEN4,OP,Other Waste Biomass,ST,Industrial CHP,7,20.0,21,21,OBS,WDS,Y,Y,WDL,RFO,TDF,,,,N,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10562,Fernandina Plant,FL,Nassau,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,22.0,21,21,WDS,RFO,Y,Y,WDL,RFO,TDF,,,,N,, , , , ,,,,,,
14932,US Operating Services Company,10566,Chambers Cogeneration LP,NJ,Salem,GEN1,OP,Conventional Steam Coal,ST,IPP CHP,3,285.0,244,242,BIT,DFO,Y,Y,BIT,DFO,,,,,N,, , , , ,,,,,,
291,Algonquin Windsor Locks LLC,10567,Algonquin Windsor Locks,CT,Hartford,GTG,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.0,35,45,NG,DFO,Y,N,NG,DFO,,,,,Y,Y,35,44,35,44,1H,1H,Y,Y,,
50003,Brunswick Cellulose LLC,10605,Brunswick Cellulose,GA,Glynn,GEN3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,9.2,9.2,9.2,BLQ,WDS,Y,Y,BLQ,NG,WDS,DFO,RFO,TDF,Y,Y,9.2,9.2,9.2,9.2,UNK,UNK,Y,Y,Y,
50003,Brunswick Cellulose LLC,10605,Brunswick Cellulose,GA,Glynn,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,50.0,50,50,BLQ,WDS,Y,Y,BLQ,NG,WDS,DFO,RFO,TDF,Y,Y,50,50,50,50,UNK,UNK,Y,Y,Y,
50003,Brunswick Cellulose LLC,10605,Brunswick Cellulose,GA,Glynn,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,13.0,13,13,BLQ,WDS,Y,Y,BLQ,NG,WDS,DFO,RFO,TDF,Y,Y,13,13,13,13,UNK,UNK,Y,Y,Y,
4580,Georgia-Pacific LLC,10606,Georgia-Pacific Crossett LLC,AR,Ashley,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25.0,28,28,BLQ,NG,Y,Y,BLQ,WDS,NG,WO,TDF,DFO,N,, , , , ,,,,,,
4580,Georgia-Pacific LLC,10606,Georgia-Pacific Crossett LLC,AR,Ashley,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,30.6,30.6,30.6,BLQ,NG,Y,Y,BLQ,WDS,NG,WO,TDF,DFO,N,, , , , ,,,,,,
4580,Georgia-Pacific LLC,10606,Georgia-Pacific Crossett LLC,AR,Ashley,GEN6,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,36.0,36,36,BLQ,NG,Y,Y,BLQ,WDS,NG,WO,TDF,DFO,N,, , , , ,,,,,,
7166,Georgia-Pacific Monticello LLC,10610,Georgia-Pacific Monticello Paper,MS,Lawrence,GEN1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.6,22.6,23.8,BLQ,WDS,Y,Y,NG,WDS,TDF,BLQ,,,N,, , , , ,,,,,,
7166,Georgia-Pacific Monticello LLC,10610,Georgia-Pacific Monticello Paper,MS,Lawrence,GEN2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.2,31.2,29.2,BLQ,WDS,Y,Y,NG,WDS,TDF,BLQ,,,N,, , , , ,,,,,,
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,FL,Putnam,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,47.8,44.6,45.1,BLQ,NG,Y,Y,BLQ,NG,WDS,,,,N,, , , , ,,,,,,
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,FL,Putnam,GEN8,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.0,25.1,25.4,BLQ,NG,Y,Y,BLQ,NG,WDS,,,,N,, , , , ,,,,,,
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,LA,East Baton Rouge,GEN1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,67.7,67.7,67.7,BLQ,NG,Y,Y,BLQ,NG,,,,,N,, , , , ,,,,,,
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,LA,East Baton Rouge,GEN2,OP,Petroleum Coke,ST,Industrial CHP,7,60.0,60,60,PC,WDS,Y,Y,PC,WDS,NG,,,,N,, , , , ,,,,,,
5232,Woodland Pulp LLC,10613,Domtar - Woodland Mill,ME,Washington,TG10,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,23.0,26,26,BLQ,NG,Y,Y,BLQ,RFO,WDS,,,,N,, , , , ,,,,,,
5232,Woodland Pulp LLC,10613,Domtar - Woodland Mill,ME,Washington,TG11,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,26.8,20,20,BLQ,NG,Y,Y,BLQ,RFO,WDS,,,,N,, , , , ,,,,,,
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,65.5,50.2,65.3,NG,DFO,Y,N,,,,,,,Y,Y,50.2,60.3,45,50,UNK,UNK,N,,,
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN2,OP,Natural Gas Fired Combined Cycle,CA,IPP CHP,3,42.3,31,33.3,NG,DFO,Y,N,,,,,,,Y,Y,31,33.3,25,30,UNK,UNK,N,,,
3085,Carthage Energy LLC,10620,Carthage Energy LLC,NY,Jefferson,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,40.9,38.2,44.7,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,40.03,45,40.03,45,1H,1H,Y,Y,Y,
58337,Lakeside Syracuse LLC,10621,CH Resources Syracuse,NY,Onondaga,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,65.5,52.2,61.3,NG,,N,N,,,,,,,Y,N,52.2,61.3,0,0,UNK,UNK,N,,,
58337,Lakeside Syracuse LLC,10621,CH Resources Syracuse,NY,Onondaga,GEN2,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,37.2,32.2,35.8,NG,,N,N,,,,,,,Y,N,32.2,35.8,0,0,UNK,UNK,N,,,
55863,Evergreen Packaging Inc,10627,Pine Bluff Mill,AR,Jefferson,1TG1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40.0,32,31,BLQ,PUR,N,Y,RFO,NG,TDF,WDS,BLQ,,N,, , , , ,,,,,,
55863,Evergreen Packaging Inc,10627,Pine Bluff Mill,AR,Jefferson,2TG1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,20.0,15,15,BLQ,PUR,N,Y,RFO,NG,TDF,WDS,BLQ,,N,, , , , ,,,,,,
55863,Evergreen Packaging Inc,10627,Pine Bluff Mill,AR,Jefferson,3TG1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25.0,13,13,BLQ,PUR,N,Y,RFO,NG,TDF,WDS,BLQ,,N,, , , , ,,,,,,
19091,GDF Suez NA - Hopewell,10633,Hopewell Cogeneration,VA,Prince George,GT1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,101.0,94.1,101,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,84.1,104,84.1,104,1H,1H,Y,Y,,
19091,GDF Suez NA - Hopewell,10633,Hopewell Cogeneration,VA,Prince George,GT2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,101.0,94.1,101,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,84.1,104,84.1,104,1H,1H,Y,Y,,
19091,GDF Suez NA - Hopewell,10633,Hopewell Cogeneration,VA,Prince George,GT3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,101.0,94.1,101,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,84.1,104,84.1,104,OVER,1H,Y,Y,,
2565,North American Energy Services,10652,Burney Forest Products,CA,Shasta,GEN1,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,31.0,31,31,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
21,AES Shady Point LLC,10671,AES Shady Point LLC,OK,Le Flore,GEN1,OP,Conventional Steam Coal,ST,IPP CHP,3,175.0,160,160,RC,SUB,Y,Y,SUB,BIT,TDF,,,,N,, , , , ,,,,,,
21,AES Shady Point LLC,10671,AES Shady Point LLC,OK,Le Flore,GEN2,OP,Conventional Steam Coal,ST,IPP CHP,3,175.0,160,160,RC,SUB,Y,Y,SUB,BIT,TDF,,,,N,, , , , ,,,,,,
177,AES Hawaii Inc,10673,AES Hawaii,HI,Honolulu,GEN1,OP,Conventional Steam Coal,ST,IPP CHP,3,203.0,180,180,BIT,SUB,Y,Y,SUB,TDF,WO,DFO,WC,OBS,N,, , , , ,,,,,,
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,CA,San Bernardino,TG5,SB,Conventional Steam Coal,ST,Industrial CHP,7,7.5,7,7,RC,NG,Y,Y,BIT,NG,,,,,N,, , , , ,,,,,,
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,CA,San Bernardino,TG8,OP,Conventional Steam Coal,ST,Industrial CHP,7,27.5,25,25,RC,NG,Y,Y,BIT,NG,,,,,N,, , , , ,,,,,,
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,CA,San Bernardino,TG9,OP,Conventional Steam Coal,ST,Industrial CHP,7,27.5,25,25,RC,NG,Y,Y,BIT,NG,,,,,N,, , , , ,,,,,,
12647,"ALLETE, Inc.",10686,Rapids Energy Center,MN,Itasca,7,OP,Wood/Wood Waste Biomass,ST,Electric Utility,1,14.0,15.1,15.1,WDS,SUB,N,Y,WDS,SUB,,,,,N,, , , , ,,,,,,
11704,Maryland Environmental Service,10693,Eastern Correctional Institute,MD,Somerset,1147,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,1.9,1.3,0.8,WDS,DFO,Y,Y,WDS,DFO,,,,,N,, , , , ,,,,,,Y
11704,Maryland Environmental Service,10693,Eastern Correctional Institute,MD,Somerset,1148,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,1.9,1.3,0.8,WDS,DFO,Y,Y,WDS,DFO,,,,,N,, , , , ,,,,,,Y
7475,Graphic Packaging Corp,10698,Graphic Packaging,MI,Kalamazoo,GEN1,OS,Natural Gas Steam Turbine,ST,Industrial CHP,7,10.0,5,7,NG,RFO,Y,Y,NG,RFO,,,,,Y,Y,5,7,5,7,UNK,UNK,N,,,
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,GEN1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,15.6,12.4,12.5,BLQ,NG,Y,Y,BLQ,BIT,DFO,NG,WDS,,Y,Y,12.4,12.5,12.4,12.5,6H,6H,N,,,
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,GEN2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,15.6,12.4,12.5,BLQ,NG,Y,Y,BLQ,BIT,DFO,NG,WDS,,Y,Y,12.4,12.5,12.4,12.5,6H,6H,N,,,
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,GT3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,47.2,37.4,37.7,BLQ,NG,Y,Y,BLQ,DFO,NG,,,,Y,Y,30,30.6,24.5,25,6H,6H,N,,,
56448,MFGR LLC,10700,Red Shield Envir Old Town Facility,ME,Penobscot,TG4,OS,Wood/Wood Waste Biomass,ST,Industrial CHP,7,12.5,7.5,12.5,BLQ,RFO,Y,Y,BLQ,RFO,NG,,,,Y,Y,7.5,3.86,7.5,5.17,1H,1H,N,,,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,78.2,104.3,NG,DFO,Y,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,277.3,325.9,NG,DFO,Y,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN4,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2, , ,NG,DFO,Y,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,
50006,Invista,10795,Camden South Carolina,SC,Kershaw,GEN3,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,19.0,17.5,18,NG,DFO,Y,Y,BIT,NG,DFO,,,,Y,Y,18,18,11,2.5,1H,1H,N,,,
5530,E F Kenilworth LLC,10805,Kenilworth Energy Facility,NJ,Union,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,22.0,20,22,NG,DFO,Y,N,,,,,,,Y,Y,20.2,21.5,20.2,21.5,1H,1H,Y,,Y,
5530,E F Kenilworth LLC,10805,Kenilworth Energy Facility,NJ,Union,GEN2,OP,Natural Gas Fired Combined Cycle,CA,IPP CHP,3,6.8,4.5,5.5,NG,DFO,Y,N,,,,,,,Y,Y,3.7,4.3,3.7,4.3,1H,1H,Y,,Y,
745,Applied Energy Inc,10810,NTC/MCRD Energy Facility,CA,San Diego,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,23.0,21.6,22,NG,DFO,Y,N,,,,,,,Y,Y,21.6,22,21.6,22,1H,1H,N,,,
745,Applied Energy Inc,10811,Naval Station Energy Facility,CA,San Diego,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,38.4,36.7,37.5,NG,,Y,N,,,,,,,Y,Y,36.7,37.5,36.7,37.5,1H,1H,N,,,
3836,CMS Generation Operating LLC,10822,Grayling Generating Station,MI,Crawford,GEN1,OP,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,38.0,38,38,WDS,TDF,Y,Y,WDS,TDF,,,,,N,, , , , ,,,,,,
11427,Massachusetts Wtr RAuth-Deer I,10823,Deer Island Treatment Plant,MA,Suffolk,S101,OP,Other Waste Biomass,ST,Commercial CHP,5,17.5,9,17.5,OBG,DFO,Y,Y,DFO,OBG,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10860,Archer Daniels Midland Clinton,IA,Clinton,1A,OP,Conventional Steam Coal,ST,Industrial CHP,7,75.0,75,75,SUB,OBS,Y,Y,SUB,BIT,WDS,TDF,OBS,PC,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10860,Archer Daniels Midland Clinton,IA,Clinton,2A,OP,Conventional Steam Coal,ST,Industrial CHP,7,105.0,105,105,SUB,OBS,Y,Y,SUB,BIT,WDS,TDF,OBS,PC,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN2,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN3,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN4,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN5,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN6,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN7,OP,Conventional Steam Coal,ST,Industrial CHP,7,75.0,75,75,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN8,OP,Conventional Steam Coal,ST,Industrial CHP,7,105.0,105,105,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN2,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,33.0,28.3,29.8,NG,DFO,Y,N,,,,,,,Y,Y,28.3,29.8,28.3,29.8,1H,1H,N,Y,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN3,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,33.0,29.3,31,NG,DFO,Y,N,,,,,,,Y,Y,29.3,31,29.3,31,1H,1H,N,Y,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN4,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,33.0,29.1,31.2,NG,DFO,Y,N,,,,,,,Y,Y,30,29.1,30,31.2,1H,1H,N,Y,,
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,MA,Suffolk,CT1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,12.5,12.5,12.5,NG,DFO,Y,N,,,,,,,Y,Y,11.5,11.6,10.5,10.6,1H,1H,N,,,
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,MA,Suffolk,CT2,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,12.5,12.5,12.5,NG,DFO,Y,N,,,,,,,Y,Y,11.5,11.6,10.5,10.6,1H,1H,N,,,
11216,Los Angeles County,10884,Olive View Medical Center,CA,Los Angeles,CTC1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,2.8,2.7,2.7,NG,DFO,Y,N,,,,,,,Y,Y,1.2,1.2,1,1,6H,1H,Y,,Y,
11216,Los Angeles County,10884,Olive View Medical Center,CA,Los Angeles,CTC2,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,2.8,2.7,2.7,NG,DFO,Y,N,,,,,,,Y,Y,1.2,1.2,1,1,6H,1H,Y,,Y,
15114,"Pittsfield Generating Company, LP",50002,Pittsfield Generating LP,MA,Berkshire,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.7,35.2,43.3,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35.19,43.34,33.8,43.34,1H,1H,Y,,Y,
15114,"Pittsfield Generating Company, LP",50002,Pittsfield Generating LP,MA,Berkshire,GEN2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.7,35.2,43.3,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35.19,43.34,35.19,43.34,1H,1H,Y,,Y,
15114,"Pittsfield Generating Company, LP",50002,Pittsfield Generating LP,MA,Berkshire,GEN3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.7,35.2,43.3,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35.19,43.34,35.19,43.34,1H,1H,Y,,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,95.2,100,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,95.2,100,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,95.2,100,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG4,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,95.2,100,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG5,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,95.2,100,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG6,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,212.5,155.7,181.8,NG,DFO,Y,N,,,,,,,Y,Y,165.1,184.2,160.3,191.8,6H,6H,Y,Y,Y,
16064,Graphic Packaging International,50028,Plant 31 Paper Mill,LA,Ouachita,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25.0,25,25,BLQ,NG,Y,Y,NG,WDS,BLQ,,,,N,, , , , ,,,,,,
16064,Graphic Packaging International,50028,Plant 31 Paper Mill,LA,Ouachita,GEN6,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,20.0,20,20,BLQ,NG,Y,Y,NG,WDS,BLQ,,,,N,, , , , ,,,,,,
6036,ESOCO Orrington LLC,50051,Penobscot Energy Recovery,ME,Penobscot,GEN1,OP,Municipal Solid Waste,ST,Commercial Non-CHP,4,25.3,21.2,21.2,MSW,DFO,Y,Y,MSW,DFO,WDS,,,,N,, , , , ,,,,,,
17145,Sid Richardson Carbon Ltd,50067,Borger Plant,TX,Hutchinson,GEN1,OP,Other Gases,ST,Industrial CHP,7,37.5,27.5,27.5,BFG,NG,,Y,NG,BFG,,,,,N,, , , , ,,,,,,
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,MA,Worcester,GEN1,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,2.5,1.5,1.5,NG,RFO,N,N,,,,,,,Y,N,1.5,1.5,1.5,1.5,1H,1H,Y,,Y,
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,MA,Worcester,GEN2,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,2.5,1.5,1.5,NG,RFO,N,N,,,,,,,Y,N,1.5,1.5,1.5,1.5,1H,1H,Y,,Y,
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,MA,Worcester,GEN3,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,5.0,3,3,NG,RFO,N,N,,,,,,,Y,N,3,1.5,3,1.5,1H,1H,Y,,Y,
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,MA,Worcester,GEN4,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,7.5,6,7.5,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,6,1H,1H,N,Y,,
21223,University of Northern Iowa,50088,University of Northern Iowa,IA,Black Hawk,GEN1,OP,Conventional Steam Coal,ST,Commercial CHP,5,7.5,7.5,7.5,BIT,PC,Y,Y,BIT,PC,,,,,N,, , , , ,,,,,,
19148,Veolia Energy Trenton L.P,50094,Veolia Energy Trenton L.P.,NJ,Mercer,7214,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,6.0,5.8,5.8,NG,DFO,Y,N,,,,,,,Y,Y,0.1,3,0.1,3,1H,1H,Y,,Y,
12307,WestRock (TX),50101,WestRock (TX),TX,Jasper,GEN1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,9.5,9.5,BLQ,WDS,Y,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
12307,WestRock (TX),50101,WestRock (TX),TX,Jasper,GEN2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.6,32,33,BLQ,WDS,Y,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
12307,WestRock (TX),50101,WestRock (TX),TX,Jasper,GEN3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,17.6,18,18,BLQ,WDS,Y,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
54700,Paris Generation LP,50109,Paris Energy Center,TX,Lamar,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,87.8,78,91,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,78,91,78,91,1H,1H,Y,Y,Y,
54700,Paris Generation LP,50109,Paris Energy Center,TX,Lamar,GEN2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,87.8,80,94,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,80,94,80,94,1H,1H,Y,Y,Y,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN4,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,7.6,7.6,7.6,NG,DFO,Y,N,,,,,,,Y,Y,7.6,6,7.6,0,1H,UNK,Y,Y,Y,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN5,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,6.0,6,6,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,0,6H,6H,Y,Y,Y,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN7,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,28.8,27.6,27.2,NG,DFO,Y,N,,,,,,,Y,Y,28.8,25,28.8,25,6H,6H,Y,Y,Y,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN9,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,27.2,26.1,25.7,NG,DFO,Y,N,,,,,,,Y,Y,25,25,25,25,6H,6H,Y,Y,Y,
4208,Phillips 66 Company,50119,Phillips 66 Rodeo Refinery,CA,Contra Costa,GENA,OP,Other Gases,GT,Industrial CHP,7,18.3,15.3,15.5,OG,NG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
4208,Phillips 66 Company,50119,Phillips 66 Rodeo Refinery,CA,Contra Costa,GENB,OP,Other Gases,GT,Industrial CHP,7,18.3,15.4,16.6,OG,NG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
