Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Cofire Fuels?,Switch Between Oil and Natural Gas?,Year,Technology,Turbines or Hydrokinetic Buoys,Multiple Fuels?
61194,Generate Capital,66230.0,State Route 14A Solar,NY,Yates,10997,PV,,W,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66231.0,State Highway 17B Solar,NY,Sullivan,10988,PV,,W,X,X,,,4.4, ,4.4,4.4, ,N, , ,OP,X,3.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66232.0,Svenski Solar (Hybrid),NY,Orange,10894,PV,,W,X,X,,,2.0, ,2.0,2.0, ,N, , ,OP,X,4.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66232.0,Svenski Solar (Hybrid),NY,Orange,BAT,BA,,W,X,X,,,2.0, ,2.0,2.0, ,N, , ,OP,X,4.0,2022.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,
61194,Generate Capital,66233.0,West Creek Solar,NY,Tioga,10995,PV,,W,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66234.0,Wheatland 2A Solar,NY,Monroe,10971,PV,,W,X,X,,,4.5, ,4.5,4.5, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66235.0,Wheatland 2B Solar,NY,Monroe,10961,PV,,W,X,X,,,4.5, ,4.5,4.5, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66236.0,Wildflower Way Solar,NY,Steuben,10982,PV,,W,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,7.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
66157,"Morristown Solar II, LLC",66256.0,Source Power Company - Aldrich,NY,Columbia,P4726,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,3.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
66159,"Whaling Solar, LLC",66258.0,Source Power NY II - Whaling,NY,Oneida,P5569,PV,,S,X,X,,,3.2, ,3.2,3.2, ,N, , ,OP,X,9.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61944,MN8 Energy LLC,66272.0,RIC - Hanover (CSG),NY,Chautauqua,GEN1,PV,,W,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,8.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61944,MN8 Energy LLC,66274.0,Summit - Lysander (CSG),NY,Onondaga,GEN1,PV,,W,X,X,,,3.5, ,3.5,3.5, ,N, , ,OP,X,8.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61944,MN8 Energy LLC,66275.0,Summit - Oswego,NY,Oswego,GEN1,PV,,W,X,X,,,2.2, ,2.2,2.2, ,N, , ,OP,X,6.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61944,MN8 Energy LLC,66322.0,Summit - Scriba CSG,NY,Oswego,GEN1,PV,,W,X,X,,,5.0,1,5.0,5.0, ,N, , ,OP,X,9.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65446,"Ruler Solar Partners, LLC",66360.0,Ruler Solar Partners (CSG),NY,St. Lawrence,RUSP1,PV,,S,X,X,,,4.9, ,4.9,4.9, ,N, , ,OP,X,8.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65447,"Royal Solar Partners, LLC",66361.0,Royal Solar Partners (CSG),NY,St. Lawrence,ROSP1,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,8.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61677,Sol Systems,66380.0,"SCS Penfield One 010750 Penfield, LLC",NY,Monroe,83022,PV,,S,X,X,,,5.0, ,4.9,2.8, ,N, , ,OP,X,9.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65468,NY USLE Oswego SR104 LLC,66387.0,Oswego,NY,Oswego,NECA,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,9.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65469,NY USLE Rome Rome-Oriskany LLC,66388.0,Rome A CSG,NY,Oneida,NECA,PV,,S,X,X,,,5.0, ,3.5,3.5,1,N, , ,OP,X,7.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65519,"ELP Livingston Solar, LLC",66424.0,ELP Livingston Solar,NY,Columbia,LIV,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,1.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65518,"ELP Claverack Solar, LLC",66425.0,ELP Claverack Solar,NY,Columbia,CLAV,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,1.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
60628,"Inovateus Solar, LLC",66442.0,LSE Musca Solar,NY,Schuyler,ORANG,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,10.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
57128,Bloom Energy,66457.0,Apple Staten Island - Industrial Loop,NY,Richmond,APP18,FC,,S,X,X,,,5.0, ,5.0,5.0,5,N, , ,OP,X,6.0,2022.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N,,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Other Natural Gas, ,
57128,Bloom Energy,66460.0,Apple Staten Island - Winant Place,NY,Richmond,APP21,FC,,S,X,X,,,5.0, ,5.0,5.0,5,N, , ,OP,X,8.0,2022.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N,,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Other Natural Gas, ,
60628,"Inovateus Solar, LLC",66473.0,LSE Pavo Solar,NY,Delaware,WALTO,PV,,S,X,X,,,2.3, ,2.3,2.3, ,N, , ,OP,X,9.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65480,VC Renewables,66481.0,Union Vale,NY,Dutchess,UVALE,PV,,S,X,X,,,1.7,1,1.7,1.7, ,N, , ,OP,X,8.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
65480,VC Renewables,66482.0,Ghent (NY),NY,Columbia,GHENT,PV,,S,X,X,N/a,N/a,3.3,1,3.3,3.3, ,N, , ,OP,X,6.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65480,VC Renewables,66483.0,Stanford,NY,Dutchess,SNFRD,PV,,S,X,X,,,5.0,1,5.0,5.0, ,N, , ,OP,X,8.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
61194,Generate Capital,66488.0,Davis Solar,NY,Orange,10958,PV,,W,X,X,,,2.0, ,2.0,2.0, ,N, , ,OP,X,5.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
61194,Generate Capital,66488.0,Davis Solar,NY,Orange,BAT,BA,,W,X,X,,,2.0, ,2.0,2.0, ,N, , ,OP,X,10.0,2023.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2023,Batteries, ,N
61194,Generate Capital,66489.0,Genesee - CCR Solar,NY,Monroe,10951,PV,,W,X,X,,,3.7, ,3.7,3.7, ,N, , ,OP,X,12.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61194,Generate Capital,66490.0,Bullitt Farm Solar,NY,Oneida,10998,PV,,W,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,9.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
61978,Convergent Energy and Power LP,66501.0,Cicero Energy Storage 1 LLC,NY,Onondaga,CCBA1,BA,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,3.0,2022.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,
61978,Convergent Energy and Power LP,66501.0,Cicero Energy Storage 1 LLC,NY,Onondaga,CCPV1,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,3.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
61978,Convergent Energy and Power LP,66503.0,Cicero Energy Storage 2 LLC,NY,Onondaga,CCBA2,BA,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,3.0,2022.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,
61978,Convergent Energy and Power LP,66503.0,Cicero Energy Storage 2 LLC,NY,Onondaga,CCPV2,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,3.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65503,"Solar DG NY Sunnyside 1, LLC",66504.0,Sunnyside 1 Solar,NY,Schenectady,SS1,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,3.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65570,Amherst Community Solar LLC,66522.0,Amherst Community Solar,NY,Erie,18208,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,1.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65629,Phillips Route 82 Solar LLC,66583.0,Phillips Route 82 Solar LLC,NY,Dutchess,05658,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,6.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65632,Green Correctional Coxsackie NY Solar LLC,66586.0,DOCCS Greene,NY,Greene,06945,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,10.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65668,"ELP Kipp Solar, LLC",66645.0,ELP - Kipp,NY,Columbia,KIPP,PV,,S,X,X,,,3.5, ,3.5,3.5, ,N, , ,OP,X,7.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66729.0,(3K) 59 Hetcheltown Rd,NY,Schenectady,P3101,PV,,S,X,X,,,1.4, ,1.4,1.4, ,N, , ,OP,X,11.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66731.0,Lightstar Renewables - Project 1001,NY,Dutchess,P4450,PV,,S,X,X,,,3.9, ,3.9,3.9, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66732.0,Lightstar Renewables - Project 1002,NY,Dutchess,P4451,PV,,S,X,X,,,2.1, ,2.1,2.1, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66734.0,Marathon Solar Farm LLC South,NY,Madison,P4739,PV,,S,X,X,,,4.4, ,4.4,4.4, ,N, , ,OP,X,12.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
65748,"Herrington Solar, LLC",66749.0,Herrington Solar,NY,Rensselaer,HERR1,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,9.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65752,"DG Empire Shine, LLC",66752.0,NY Van Buren II CSG,NY,Onondaga,NGVB2,PV,,S,X,X,,,3.0, ,3.0,3.0, ,N, , ,OP,X,7.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
64872,"Distributed Solar Development, LLC",66762.0,SCH County - (1B) 10 Alice Wagner Way Ni,NY,Schenectady,P3599,PV,,S,X,X,,,3.5, ,3.5,3.5, ,N, , ,OP,X,10.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66763.0,SCH County - (1E) 398 Anthony St Schenec,NY,Schenectady,P3600,PV,,S,X,X,,,1.0, ,1.0,1.0, ,N, , ,OP,X,3.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66764.0,SCH - (2A) 156 Barhydt Rd Glenville,NY,Schenectady,3954,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,7.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66764.0,SCH - (2A) 156 Barhydt Rd Glenville,NY,Schenectady,3954B,BA,,S,X,X,,,2.5, ,2.5,2.5,2.5,N, , ,OP,X,7.0,2021.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,
64872,"Distributed Solar Development, LLC",66765.0,SCH County - (2B) 4982 Rynex Corners Rd,NY,Schenectady,3595,PV,,S,X,X,,,2.5, ,2.5,2.5, ,N, , ,OP,X,12.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66765.0,SCH County - (2B) 4982 Rynex Corners Rd,NY,Schenectady,3595B,BA,,S,X,X,,,2.5, ,2.5,2.5, ,N, , ,OP,X,12.0,2020.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,
64872,"Distributed Solar Development, LLC",66766.0,SCH County - (2D) 98 Cheltingham Ave Sch,NY,Schenectady,P3608,PV,,S,X,X,,,2.8, ,2.8,2.8, ,N, , ,OP,X,6.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
64872,"Distributed Solar Development, LLC",66767.0,Source Power Company - Richland,NY,Oswego,4725,PV,,S,X,X,,,2.0, ,2.0,2.0, ,N, , ,OP,X,11.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66767.0,Source Power Company - Richland,NY,Oswego,4725B,BA,,S,X,X,,,2.5, ,2.5,2.5, ,N, , ,OP,X,11.0,2021.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,N,N,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,N
64872,"Distributed Solar Development, LLC",66769.0,Source Power Company - Silver Creek,NY,Chautauqua,P4468,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66771.0,Marathon Solar Farm II LLC North,NY,Madison,P4471,PV,,S,X,X,,,2.9, ,2.9,2.9, ,N, , ,OP,X,12.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
65758,Helios Energy New York 15 LLC,66777.0,Geneseo Solar,NY,Livingston,GEN1,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
64872,"Distributed Solar Development, LLC",66812.0,BQ - Psychedelic Site CSG,NY,Sullivan,P5570,PV,,S,X,X,,,3.0, ,3.0,3.0, ,N, , ,OP,X,12.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
65771,NY USLE Glenville Freemans Bridge LLC,66816.0,Glenville Solar (CSG),NY,Schenectady,GLEN,PV,,S,X,X,,,4.3, ,4.3,4.3,4.1,N, , ,OP,X,12.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2023,Solar Photovoltaic, ,N
65721,NY USLE Carthage SR26 A LLC,66822.0,Carthage A,NY,Jefferson,NECA,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,4.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65722,NY USLE Carthage SR26 B LLC,66823.0,Carthage B,NY,Jefferson,NECB,PV,,S,X,X,,,3.3, ,3.3,3.3, ,N, , ,OP,X,3.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
64872,"Distributed Solar Development, LLC",66835.0,Lightstar Renewables - Project 1004,NY,Ulster,P4453,PV,,S,X,X,,,3.5, ,3.5,3.5, ,N, , ,OP,X,11.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
64872,"Distributed Solar Development, LLC",66836.0,Source Power II - Taft CSG,NY,Onondaga,P5567,PV,,S,X,X,,,3.7, ,3.7,3.7, ,N, , ,OP,X,10.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,N
63991,"DG New York CS, LLC",66846.0,Jogee Road Solar,NY,Orange,JOGEE,PV,,S,X,X,,,2.0, ,2.0,2.0, ,N, , ,OP,X,7.0,2022.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65769,LSE Pegasus LLC,66940.0,Halsey Valley,NY,Tioga,HAL20,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,12.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65861,"Enel X North America, Inc",66967.0,Gateway BESS,NY,Kings,S049,BA,,S,X,X,,,4.8, ,4.8,4.8, ,N, , ,OP,X,5.0,2019.0, , ,N,IPP Non-CHP,2.0,X,MWH,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Batteries, ,
66060,LSE Perseus LLC,67181.0,Hunt Creek,NY,Tioga,HUN21,PV,,S,X,X,,,4.0, ,4.0,4.0, ,N, , ,OP,X,1.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65749,Avon Solar Farm LLC,67202.0,Avon Solar Farm LLC,NY,Monroe,AVON2,PV,,S,X,X,,,4.0, ,4.0,4.0, ,N, , ,OP,X,9.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
66096,Helios Energy New York 3 LLC,67212.0,Sweden 1,NY,Monroe,SWED1,PV,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,OP,X,9.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
66097,Helios Energy New York 2 LLC,67213.0,Hamlin 1,NY,Monroe,HAM1,PV,,S,X,X,,,4.5, ,4.5,4.5, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
65752,"DG Empire Shine, LLC",67227.0,NY Ridgeway I CSG,NY,Orleans,NYRWY,PV,,S,X,X,,,3.0, ,3.0,3.0, ,N, , ,OP,X,8.0,2023.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
66106,Broadway CDG Solar LLC,67228.0,Broadway CDG Solar LLC,NY,Erie,BROAD,PV,,S,X,X,,,5.0, ,5.0,5.0,4.9,Y,12,2023,OP,X,12.0,2023.0, , ,,IPP Non-CHP,2.0,,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2023,Solar Photovoltaic, ,
