Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name,Year,Energy Storage,Natural Gas LDC Name,Natural Gas Pipeline Name 1,Natural Gas Pipeline Name 2,Natural Gas Pipeline Name 3,Pipeline Notes,Natural Gas Storage,Liquefied Natural Gas Storage
5914,Erie Boulevard Hydropower LP,2598,Piercefield,15375 State Route 3,Piercefield,NY,12973,St Lawrence,44.233419,-74.566217,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2599,Prospect,6283 Miitary Road,Prospect,NY,13435,Oneida,43.291861,-75.147734,NPCC,NYIS,New York Independent System Operator,West Canada Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2600,Rainbow Falls Hydro,1362 Raquette River Road,Parishville,NY,13672,St Lawrence,44.5178,-74.8228,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2601,Raymondville,8707 State Highway 56,Norfolk,NY,13667,St Lawrence,44.835,-74.9803,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2604,South Edwards,127 Giles Road,Fine,NY,13639,St Lawrence,44.2678,-75.1961,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2605,School Street,6 School Street,Cohoes,NY,12047,Albany,42.78498,-73.707983,NPCC,NYIS,New York Independent System Operator,Mohawk River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2606,Schaghticoke,Chesnut Street,Schaghticoke,NY,12154,Rensselaer,42.8992,-73.5989,NPCC,NYIS,New York Independent System Operator,Hoosic River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2607,Schuylerville,10-1/2 Broad Street,Schuylerville,NY,12871,Saratoga,43.096823,-73.582107,NPCC,NYIS,New York Independent System Operator,Fish Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2608,Sewalls,462 Pearl Street,Watertown,NY,13601,Jefferson,43.9775,-75.8942,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2609,Sherman Island,803 Corinth Road,Queensbury,NY,12804,Saratoga,43.2797,-73.7094,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2610,Soft Maple,9646 Adsit Trail,Croghan,NY,13327,Lewis,43.9206,-75.2433,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2611,South Colton,2092 Raquette River Road,Colton,NY,13625,St Lawrence,44.5133,-74.8831,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2612,Spier Falls,400 Spier Falls Road,Gansevoort,NY,12801,Saratoga,43.2339,-73.7556,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2613,Stark,477 Stark Road,Colton,NY,13625,St Lawrence,44.4553,-74.7614,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2614,Stewarts Bridge,633 Antone Mountain Road,Corinth,NY,12846,Saratoga,43.2978,-73.8853,NPCC,NYIS,New York Independent System Operator,Sacandaga River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2616,Sugar Island,480 County Road,Potsdam,NY,13676,St Lawrence,44.642181,-74.976473,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2617,Taylorville,10260 Taylorville Road,Croghan,NY,13327,Lewis,43.927002,-75.321877,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2619,Trenton Falls,8526 Trenton Falls Road,Barneveld,NY,13304,Oneida,43.2758,-75.1567,NPCC,NYIS,New York Independent System Operator,West Canada Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2621,Varick,411 West 1st Street,Oswego,NY,13126,Oswego,43.4486,-76.5056,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2623,Waterport,1810 Park Avenue,Waterport,NY,14571,Orleans,43.3272,-78.2394,NPCC,NYIS,New York Independent System Operator,Oak Orchard Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2024,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2624,Yaleville,121 Yaleville Road,Norfolk,NY,13667,St Lawrence,44.7661,-74.9997,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2024,N,,,,,,N,N
64082,"Bowline, LLC",2625,Bowline Point,140 Samsondale Ave.,West Haverstraw,NY,10993,Rockland,41.2044,-73.9689,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-178-000,Y,Y,OA,Orange & Rockland Utils Inc,14154,NY,345, , ,,2024,N,,COLUMBIA GAS TRANSMISSION CORP,ORANGE ROCKLAND UTILITIES INC,,,N,N
15296,New York Power Authority,2627,Grahamsville,1229 State Rte. 55A,Grahamsville,NY,12740,Sullivan,41.8592,-74.5106,NPCC,NYIS,New York Independent System Operator,Pepatcon Reservoir,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Central Hudson Gas & Elec Corp,3249,NY,69, , ,,2024,N,,,,,,N,X
56142,"Alliance NYGT, LLC",2628,Hillburn,Six 4th Street,Hillburn,NY,10931,Rockland,41.1269,-74.1653,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2024,N,,ORANGE & ROCKLAND UTILITIES INC,,,,N,
57280,"Eagle Creek Renewable Energy, LLC",2630,Mongaup Falls,613 Plank Road,Forestburgh,NY,12777,Sullivan,41.537722,-74.771383,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,Y,QF13-203-000,Y,99-179-000,,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2024,N,,,,,,N,N
57280,"Eagle Creek Renewable Energy, LLC",2631,Rio,72 Power House Road,Glen Spey,NY,12780,Sullivan,41.4625,-74.7578,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,Y,QF13-205-000,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2024,N,,,,,,N,N
56142,"Alliance NYGT, LLC",2632,Shoemaker,71 Dolson Ave.,Middletown,NY,10940,Orange,41.4278,-74.4186,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-179-000,,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2024,N,,ORANGE & ROCKLAND UTILITIES INC,,,,N,X
57280,"Eagle Creek Renewable Energy, LLC",2633,Swinging Bridge 1,458 County Rte. 43,Forestburgh,NY,12777,Sullivan,41.571667,-74.782777,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2024,N,,,,,,N,N
57280,"Eagle Creek Renewable Energy, LLC",2634,Swinging Bridge 2,458 County Rte. 43,Forestburgh,NY,12777,Sullivan,41.5717,-74.7828,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,Y,QF13-204-000,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2024,N,,,,,,X,X
16183,Rochester Gas & Electric Corp,2638,Rochester 26,Court St.,Rochester,NY,14604,Monroe,43.1522,-77.6098,NPCC,NYIS,New York Independent System Operator,Genesee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2024,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2639,Rochester 2,Falls St.,Rochester,NY,14614,Monroe,43.1611,-77.615,NPCC,NYIS,New York Independent System Operator,Genesee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2024,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2640,Rochester 3,296 Mill St.,Rochester,NY,14614,Monroe,43.161667,-77.618055,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,11.5, , ,,2024,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2641,Rochester 5,Seth Green Dr.,Rochester,NY,14621,Monroe,43.1803,-77.6278,NPCC,NYIS,New York Independent System Operator,Genesee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2024,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2642,Rochester 7,1101 Beach Ave.,Rochester,NY,14612,Monroe,43.268889,-77.629444,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,34.5, , ,,2024,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2644,Rochester 9,Buffalo Rd.,Rochester,NY,14611,Monroe,43.151,-77.6601,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,34.5, , ,,2024,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2646,Wiscoy 170,Rt. 19A,Filmore,NY,14735,Allegany,42.5042,-78.0828,NPCC,NYIS,New York Independent System Operator,Wiscoy Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,34.5, , ,,2024,N,,,,,,N,X
6775,Village of Freeport - (NY),2678,Plant No 1 Freeport,220 West Sunrise Highway,Freeport,NY,11520,Nassau,40.6561,-73.5922,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Freeport - (NY),6775,NY,13.8, , ,,2024,N,,,,,,N,
6775,Village of Freeport - (NY),2679,Plant No 2 Freeport,289 Buffalo Ave,Freeport,NY,11520,Nassau,40.6447,-73.5683,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Freeport - (NY),6775,NY,69, , ,,2024,N,Other - See pipeline notes.,,,,Our pipeline connection is with National Grid,N,N
7630,Village of Greenport - (NY),2681,Greenport,400 Moores Lane,Greenport,NY,11944,Suffolk,41.1055,-72.3758,NPCC,NYIS,New York Independent System Operator,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Greenport - (NY),7630,NY,4.16, , ,,2024,N,,,,,,N,X
9645,Jamestown Board of Public Util,2682,S A Carlson,136 Steele Street,Jamestown,NY,14702,Chautauqua,42.0933,-79.2478,NPCC,NYIS,New York Independent System Operator,Chadakoin River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Jamestown Board of Public Util,9645,NY,15,35, ,,2024,N,,TENNESSEE GAS PIPELINE COMPANY,,,"We, Jamestown Board of Public Utilities, purchased the Pipeline from Emkey Gathering in 2019. Douglas Pipeline is the operator",N,X
15296,New York Power Authority,2685,Crescent,School Street,Crescent,NY,12047,Albany,42.8056,-73.72264,NPCC,NYIS,New York Independent System Operator,Mohawk River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York Power Authority,15296,,34.5, , ,,2024,N,,,,,,N,X
15296,New York Power Authority,2686,Vischer Ferry,496 River Rd,Rexford,NY,12148,Saratoga,42.80746,-73.84269,NPCC,NYIS,New York Independent System Operator,Mohawk River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York Power Authority,15296,,34.5, , ,,2024,N,,,,,,N,X
15296,New York Power Authority,2691,Blenheim Gilboa,397 Power Plant Access Rd,Gilboa,NY,12076,Schoharie,42.4423,-74.4479,NPCC,NYIS,New York Independent System Operator,Schoharie Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York Power Authority,15296,,345, , ,,2024,Y,,,,,,N,X
15296,New York Power Authority,2692,Lewiston Niagara,5777 Lewiston Road,Lewiston,NY,14092,Niagara,43.142973,-79.021958,NPCC,NYIS,New York Independent System Operator,Forebay Of Robert Moses Niagar,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York Power Authority,15296,,345, , ,,2024,Y,,,,,,N,X
15296,New York Power Authority,2693,Robert Moses Niagara,5777 Lewiston Rd,Lewiston,NY,14092,Niagara,43.1427,-79.0394,NPCC,NYIS,New York Independent System Operator,Niagara River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York Power Authority,15296,,345, , ,,2024,N,,,,,,N,X
15296,New York Power Authority,2694,Robert Moses Power Dam,830 Barnhart  Island,Massena,NY,13662,St Lawrence,45.0038,-74.7994,NPCC,NYIS,New York Independent System Operator,St Lawrence River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York Power Authority,15296,,230, , ,,2024,N,,,,,,N,X
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,110 Maple Avenue,Rockville Centre,NY,11571,Nassau,40.658333,-73.640556,NPCC,NYIS,New York Independent System Operator,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Rockville Centre - (NY),16217,NY,4.16, , ,,2024,N,KEYSPAN ENERGY DBA NATIOAL GRID NY,,,,,N,N
20188,City of Watertown - (NY),2700,Watertown,Marble Street,Watertown,NY,13601,Jefferson,43.975801,-75.874669,NPCC,NYIS,New York Independent System Operator,Black River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,2.3, , ,,2024,N,,,,,,,
55951,Constellation Nuclear,6110,James A Fitzpatrick,Lake Road,Lycoming,NY,13093,Oswego,43.52139,-76.408394,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,NR,2,IPP Non-CHP,,N,,N,,Y,00-2738-001,N,X,,New York Power Authority,15296,,345, , ,,2024,N,,,,,,N,X
55951,Constellation Nuclear,6122,R E Ginna Nuclear Power Plant,Lake Rd.,Ontario,NY,14519,Wayne,43.2777,-77.3099,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,NR,2,IPP Non-CHP,,N,,N,,Y,04-73-000,N,X,,Rochester Gas & Electric Corp,16183,NY,115, , ,,2024,N,,,,,,N,X
7601,Green Mountain Power Corp,6456,Carver Falls,1491 Carvers Falls Lane,Hampton,NY,12887,Washington,43.6262,-73.3073,NPCC,ISNE,ISO New England Inc.,Poultney River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Green Mountain Power Corp,7601,VT,46, , ,,2024,N,,,,,,,
13511,New York State Elec & Gas Corp,6486,Mill C,609 Kents Falls Rd,Town of Plattsburgh,NY,12901,Clinton,44.6967,-73.6122,NPCC,NYIS,New York Independent System Operator,Saranac River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York State Elec & Gas Corp,13511,NY,6.72, , ,,2024,N,,,,,,N,X
13511,New York State Elec & Gas Corp,6526,Rainbow Falls Auscble,47 Mace Chasm Rd,Town of Auscble,NY,12911,Clinton,44.5236,-73.4617,NPCC,NYIS,New York Independent System Operator,Ausable River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,New York State Elec & Gas Corp,13511,NY,2.3, , ,,2024,N,,,,,,N,X
5914,Erie Boulevard Hydropower LP,6527,E J West,"00 Conklingville Roud, CR 10",Lake Luzerne,NY,12846,Saratoga,43.318906,-73.920785,NPCC,NYIS,New York Independent System Operator,Sacandaga River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,N,N
56505,National Grid Generation LLC,7146,Wading River,North Country Road,Shoreham,NY,11786,Suffolk,40.956932,-72.877411,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Long Island Power Authority,11171,NY,138, , ,,2024,N,,,,,,,
15296,New York Power Authority,7314,Richard M Flynn,607 Union Ave,Holtsville,NY,11742,Suffolk,40.8158,-73.064,NPCC,NYIS,New York Independent System Operator,Wells,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Public Service Elec & Gas Co,15477,NJ,138, , ,,2024,N,PUBLIC SERVICE ELECTRIC GAS CO,,,,,Y,N
5914,Erie Boulevard Hydropower LP,7583,Talcville,227 Talcville Road,Edwards,NY,13635,St Lawrence,44.3083,-75.3083,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2024,N,,,,,,N,N
58651,"Allegany Generating Station, LLC",7784,Allegany Cogen,Rt. 19A,Fillmore,NY,14735,Allegany,42.5027,-78.0686,NPCC,NYIS,New York Independent System Operator,Genesee River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,115, , ,,2024,N,FILLMORE GAS CO,DOMINION TRANSMISSION INCORPORATED,,,,N,N
56505,National Grid Generation LLC,7869,Glenwood Landing,400 Shore Road,Glenwood Landing,NY,11547,Nassau,40.8275,-73.6478,NPCC,NYIS,New York Independent System Operator,Hempstead Harbor,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Long Island Power Authority,11171,NY,69, , ,,2024,N,,IROQUOIS GAS TRANSMISSION SYS LP,,,,N,
15296,New York Power Authority,7909,Vernon Boulevard,42-30 Vernon Blvd,Long Island City,NY,11427,Queens,40.7537,-73.9508,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
15296,New York Power Authority,7910,Joseph J Seymour Power Project,23rd &3rd Ave,Brooklyn,NY,11232,Kings,40.6631,-74,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
15296,New York Power Authority,7912,Brentwood,William Floyd Pkwy,Long Island,NY,11717,Suffolk,40.787062,-73.293412,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Public Service Elec & Gas Co,15477,NJ,69, , ,,2024,N,PUBLIC SERVICE ELECTRIC GAS CO,,,,,N,N
15296,New York Power Authority,7913,Hell Gate,910 E 134th St. Locust Ave,Bronx,NY,10454,Bronx,40.799,-73.9094,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
15296,New York Power Authority,7914,Harlem River Yard,680-780E 132nd St,Bronx,NY,10454,Bronx,40.7991,-73.9156,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
15296,New York Power Authority,7915,North 1st,North 1st & Grand  47-79 River,Brooklyn,NY,11211,Kings,40.7171,-73.9664,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
5511,CCI Roseton LLC,8006,Roseton Generating Facility,992 River Road,Newsburgh,NY,12550,Orange,41.573783,-73.966269,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Central Hudson Gas & Elec Corp,3249,NY,345, , ,,2024,N,CENTRAL HUDSON GAS ELECTRIC,,,,,N,X
56505,National Grid Generation LLC,8007,Holtsville,180A Morris Ave,Holtsville,NY,11742,Suffolk,40.817037,-73.066265,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Long Island Power Authority,11171,NY,69,138, ,,2024,N,,,,,,,
13511,New York State Elec & Gas Corp,8009,Auburn State Street,State Street,Auburn,NY,13021,Cayuga,42.9278,-76.5921,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,New York State Elec & Gas Corp,13511,NY,12, , ,,2024,N,NEW YORK STATE ELEC AND GAS CORP,,,,,N,X
15296,New York Power Authority,8053,Pouch,143 Edgewater Street,Staten Island,NY,10305,Richmond,40.6182,-74.06849,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,18-01 20th Avenue,Astoria,NY,11105,Queens,40.787674,-73.912561,NPCC,NYIS,New York Independent System Operator,East River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-206-000,N,X,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,,2024,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,X
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Unnamed Road,Rochester,NY,14652,Monroe,43.1989,-77.6319,NPCC,NYIS,New York Independent System Operator,Lake Ontario,339,NR,7,Industrial CHP,,Y,84-467-000,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,34.5, , ,,2024,N,ROCHESTER GAS AND ELEC CORP,,,,,N,X
9357,Hampshire Paper Co Inc,10116,Hampshire Paper,1827 Country Rt 22,Gouverneur,NY,13642,St Lawrence,44.296544,-75.36645,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,Y,00-160-591,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2024,N,,,,,,N,N
59136,Ampersand Hollow Dam Hydro LLC,10124,Hollow Dam Power Partnership,265 Cole Rd,Gouveneur,NY,13642,St Lawrence,44.296453,-75.336142,NPCC,NYIS,New York Independent System Operator,Oswgatchie River,22,NR,2,IPP Non-CHP,,N,,Y,99-75-000,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,2.4, , ,,2024,N,,,,,,,
60741,Fortistar Castleton Power,10190,Castleton Energy Center,1902 River Road,Castleton,NY,12033,Rensselaer,42.5375,-73.7433,NPCC,NYIS,New York Independent System Operator,Moordener Kill,22,NR,2,IPP Non-CHP,,N,,N,,Y,01-89-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,NIAGARA MOHAWK DBA NATIONAL GRID,,,,,N,X
60023,EONY Generation Limited,10196,Moose River,7659 Lyonsdale Road,Lyons Falls,NY,13368,Lewis,43.610664,-75.341325,NPCC,NYIS,New York Independent System Operator,The Moose River,22,NR,2,IPP Non-CHP,,N,,Y,"86-515-000, 001, 002, 003 ",N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2024,N,,,,,,X,X
60023,EONY Generation Limited,10197,Philadlephia,24 Garden Road,Village of Philadelph,NY,13673,Jefferson,44.158611,-75.708778,NPCC,NYIS,New York Independent System Operator,Indian River,22,NR,2,IPP Non-CHP,,N,,Y,"85-673-000, 001, 002, 003",N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,22.9, , ,,2024,N,,,,,,X,X
64078,"Central Rivers Power US, LLC",10214,Lower Saranac Hydroelectric Facility,1130 Military Turnpike,Plattsburgh,NY,12901,Clinton,44.6694,-73.5075,NPCC,NYIS,New York Independent System Operator,Saranac River,22,NR,2,IPP Non-CHP,,N,,Y,86-559-000,N,,,X,,New York State Elec & Gas Corp,13511,NY,46, , ,,2024,N,,,,,,,
