Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3,Steam Plant Type
16572,Salt River Project,143.0,Crosscut,AZ,5,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
16572,Salt River Project,143.0,Crosscut,AZ,6,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
16572,Salt River Project,147.0,Kyrene,AZ,K-1,OS,N,N,V95-009,12,2010,LO,0.0015,0,SU,NV,1970,NC,,,NC,,,LO,155,NM,TH,1970,NC,,,NC,,,LO,0.01,PB,TH,1970,, ,,,,,,,1.0
16572,Salt River Project,147.0,Kyrene,AZ,K-2,OS,N,N,V95-009,12,2010,LO,0.0015,0,SU,NV,1970,NC,,,NC,,,LO,155,NM,TH,1970,NC,,,NC,,,LO,0.01,PB,TH,1970,, ,,,,,,,1.0
16572,Salt River Project,147.0,Kyrene,AZ,K-7,OP,Da,Y,V95-009,12,2010,LO,3.9,0,OT,OH,2002,NC,,,NC,,,LO,2.5,NM,TH,2002,LN,SR,,NC,,,LO,0.01,PB,TH,2002,, ,,,,,,,1.0
796,Arizona Electric Pwr Coop Inc,160.0,Apache Station,AZ,1,SB,N,N,, , ,ST,0.16,0,OT,YR,2010,NC,,,NC,,,ST,36,OT,YR,2010,NC,,,LN,,,ST,0.5,OT,YR,2010,, ,,,,,,,1.0
796,Arizona Electric Pwr Coop Inc,160.0,Apache Station,AZ,2,OP,D,N,, , ,ST,0.8,0,DP,TH,1979,NC,,,NC,,,ST,0.7,NP,TH,1979,LN,OV,,LN,FR,,ST,0.1,PB,PS,1979,ST,2016,OT,,,ND,,,1.0
796,Arizona Electric Pwr Coop Inc,160.0,Apache Station,AZ,3,OP,D,N,, , ,ST,0.8,0,DP,TH,1979,NC,,,NC,,,ST,0.7,NP,TH,1979,LN,OV,,LN,,,ST,0.1,PB,PS,1979,ST,2016,OT,,,ND,,,1.0
7490,Grand River Dam Authority,165.0,GREC,OK,1,OP,D,N,, , ,FD,1.2,0,DP,TH,1981,NC,,,NC,,,FD,0.7,NP,TH,1981,LN,,,NC,,,FD,20,OP,SM,1981,, ,ND,,,OT,,,1.0
7490,Grand River Dam Authority,165.0,GREC,OK,2,OP,Da,N,, , ,FD,0.6,0.7,DP,MO,1986,NC,,,NC,,,FD,0.5,NP,MO,1986,LN,,,NC,,,FD,20,OP,SM,1986,FD,2015,,,,ACI,BP,,1.0
814,Entergy Arkansas Inc,167.0,Cecil Lynch,AR,2,RE,N,N,, , ,ST, , ,DH,TH,1990,,,,,,,ST, ,NH,TH,1990,,,,,,,ST,12.2,PH,TH,1990,, ,,,,,,,4.0
814,Entergy Arkansas Inc,167.0,Cecil Lynch,AR,3,RE,N,N,, , ,ST, , ,DH,TH,1990,,,,,,,ST, ,NH,TH,1990,,,,,,,ST,22.3,PH,TH,1990,, ,,,,,,,4.0
814,Entergy Arkansas Inc,168.0,Hamilton Moses,AR,1,RE,N,N,, , ,ST, , ,DH,TH,1991,,,,,,,ST, ,NH,TH,1991,,,,,,,ST,40,OP,TH,1991,, ,,,,,,,4.0
814,Entergy Arkansas Inc,168.0,Hamilton Moses,AR,2,RE,N,N,, , ,ST, , ,DH,TH,1991,,,,,,,ST, ,NH,TH,1991,,,,,,,ST,40,OP,TH,1991,, ,,,,,,,4.0
814,Entergy Arkansas Inc,169.0,Harvey Couch,AR,1,RE,N,N,, , ,ST, , ,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,33,PH,DA,1990,, ,,,,,,,4.0
814,Entergy Arkansas Inc,169.0,Harvey Couch,AR,2,RE,N,N,, , ,ST, , ,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,118,PH,DA,1990,, ,,,,,,,4.0
814,Entergy Arkansas Inc,170.0,Lake Catherine,AR,1,RE,N,N,, , ,ST, ,0,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,3.5,PH,DA,1990,, ,,,,,,,1.0
814,Entergy Arkansas Inc,170.0,Lake Catherine,AR,2,RE,N,N,, , ,ST, , ,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,3.5,PH,DA,1990,, ,,,,,,,1.0
814,Entergy Arkansas Inc,170.0,Lake Catherine,AR,3,RE,N,N,, , ,ST, , ,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,5.8,PH,DA,1990,, ,,,,,,,1.0
814,Entergy Arkansas Inc,170.0,Lake Catherine,AR,4,OP,N,N,, , ,ST,3.6,0,DH,DA,1990,NC,,,NC,,,ST,3393,NH,DA,1990,MS,,,MS,,,ST,44.5,PH,DA,1990,, ,,,,,,,1.0
814,Entergy Arkansas Inc,173.0,Robert E Ritchie,AR,1,RE,N,N,, , ,ST, , ,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,40,OP,TH,1990,, ,,,,,,,4.0
814,Entergy Arkansas Inc,173.0,Robert E Ritchie,AR,2,RE,N,N,, , ,ST, , ,DH,DA,1990,,,,,,,ST, ,NH,DA,1990,,,,,,,ST,40,OP,TH,1990,, ,,,,,,,4.0
807,Arkansas Electric Coop Corp,201.0,Thomas Fitzhugh,AR,2,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,273.6,NH,OH,2002,LN,,,NC,,,, ,,, ,, ,,,,,,,2.0
807,Arkansas Electric Coop Corp,202.0,Carl Bailey,AR,01,OP,N,N,, , ,ST,3250,0,DH,TH,1974,NC,,,NC,,,ST,887,NH,TH,1974,NC,,,NC,,,ST,261,PH,TH,1974,ST,1974,ND,,,,,,1.0
807,Arkansas Electric Coop Corp,203.0,McClellan (AR),AR,01,OP,N,N,, , ,ST,2409.7,0,DH,TH,1974,NC,,,NC,,,ST,869.1,NH,TH,1974,NC,,,NC,,,ST,7.2,PH,TH,1974,ST,1974,ND,,,,,,1.0
55951,Exelon Nuclear,204.0,Clinton Power Station,IL,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
9617,JEA,207.0,St Johns River Power Park,FL,1,OP,Da,N,, , ,FD,0.6,0.7,DP,MO,1987,NC,,,NC,,,FD,0.46,NP,MO,1987,NC,SR,,NC,SR,,FD,0.03,PB,NV,1987,FD,2015,EK,TR,OT,EK,TR,OT,1.0
9617,JEA,207.0,St Johns River Power Park,FL,2,OP,Da,N,, , ,FD,0.6,0.7,DP,MO,1988,NC,,,NC,,,FD,0.46,NP,MO,1988,NC,SR,,NC,SR,,FD,0.03,PB,NV,1988,FD,2015,EK,TR,OT,EK,TR,OT,1.0
20893,Wolf Creek Nuclear Optg Corp,210.0,Wolf Creek Generating Station,KS,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
12631,NRG Delta LLC,228.0,Contra Costa,CA,10,RE,N,N,, , ,LO, , ,DM,NV,1974,,,,,,,LO, ,NM,OH,1995,,,,,,,LO,0.15,PC,NV,1970,, ,,,,,,,4.0
12631,NRG Delta LLC,228.0,Contra Costa,CA,9,RE,N,N,, , ,LO, , ,DM,NV,1974,,,,,,,LO, ,NM,OH,1995,,,,,,,LO,0.15,PC,NV,1970,, ,,,,,,,4.0
14328,Pacific Gas & Electric Co,246.0,Humboldt Bay,CA,1,RE,N,,, , ,LO, , ,,, ,,,,,,,, ,,, ,,,,,,,LO, ,,, ,, ,,,,,,,4.0
14328,Pacific Gas & Electric Co,246.0,Humboldt Bay,CA,2,RE,N,,, , ,LO, , ,,, ,,,,,,,, ,,, ,,,,,,,LO, ,,, ,, ,,,,,,,4.0
14328,Pacific Gas & Electric Co,247.0,Hunters Point,CA,7,RE,N,,, , ,LO, , ,,, ,,,,,,,LO, ,,, ,,,,,,,LO, ,,, ,, ,,,,,,,4.0
54802,Dynegy -Moss Landing LLC,260.0,Dynegy Moss Landing Power Plant,CA,6-1,OP,Da,Y,TV45-02A,6,2010,LO,52.5,0,DH,OH,1974,NC,,,NC,,,LO,0.061,NP,OH,2001,FR,NH3,SR,NC,,,LO,52.5,PH,OH,1974,ST,1967,,,,,,,1.0
54802,Dynegy -Moss Landing LLC,260.0,Dynegy Moss Landing Power Plant,CA,7-1,OP,Da,Y,TV45-02A,6,2010,LO,52.5,0,DH,OH,1974,NC,,,NC,,,LO,0.061,NP,OH,2002,FR,NH3,SR,NC,,,LO,52.5,PH,OH,1974,ST,1968,,,,,,,1.0
54802,Dynegy -Moss Landing LLC,260.0,Dynegy Moss Landing Power Plant,CA,HRSG1,OP,Da,Y,TV45-02A,6,2010,LO,9,0,DH,OH,2002,NC,,,NC,,,LO,0.061,NP,OH,2002,NH3,SR,,NC,,,LO,9,PH,OH,2002,ST,2002,,,,,,,1.0
54802,Dynegy -Moss Landing LLC,260.0,Dynegy Moss Landing Power Plant,CA,HRSG2,OP,Da,Y,TV45-02A,6,2010,LO,9,0,DH,OH,2002,NC,,,NC,,,LO,0.061,NP,OH,2002,NH3,SR,,NC,,,LO,9,PH,OH,2002,ST,2002,,,,,,,1.0
54802,Dynegy -Moss Landing LLC,260.0,Dynegy Moss Landing Power Plant,CA,HRSG3,OP,Da,Y,TV45-02A,6,2010,LO,9,0,DH,OH,2002,NC,,,NC,,,LO,0.061,NP,OH,2002,NH3,SR,,NC,,,LO,9,PH,OH,2002,ST,2002,,,,,,,1.0
54802,Dynegy -Moss Landing LLC,260.0,Dynegy Moss Landing Power Plant,CA,HRSG4,OP,Da,Y,TV45-02A,6,2010,LO,9,0,DH,OH,2002,NC,,,NC,,,LO,0.061,NP,OH,2002,NH3,SR,,NC,,,LO,9,PH,OH,2002,ST,2002,,,,,,,1.0
12631,NRG Delta LLC,271.0,Pittsburg Power,CA,5,OP,N,N,, , ,LO,0.03,0,DM,NV,1974,NC,,,NC,,,LO,0.018,NM,OH,1995,SR,FR,OV,NC,,,LO,0.15,PC,NV,1970,, ,,,,,,,1.0
12631,NRG Delta LLC,271.0,Pittsburg Power,CA,6,OP,N,N,, , ,LO,0.03,0,DM,NV,1974,NC,,,NC,,,LO,0.018,NM,OH,1995,SR,FR,OV,NC,,,LO,0.15,PC,NV,1970,, ,,,,,,,1.0
12631,NRG Delta LLC,271.0,Pittsburg Power,CA,7,OP,N,N,, , ,LO,0.03,0,DM,NV,1974,NC,,,NC,,,LO,0.018,NM,OH,1995,FR,MS,OV,NC,,,LO,0.15,PC,NV,1972,, ,,,,,,,1.0
54888,NRG Texas Power LLC,298.0,Limestone,TX,LIM1,OP,Da,Y,Permit 8576,8,2007,FD,0.6,0.7,DP,MO,1991,NC,,,OT,,,FD,0.165,NP,YR,1997,LN,OV,,LN,OV,,FD,0.03,PB,NS,1985,ST,2015,,,,ACI,,,1.0
54888,NRG Texas Power LLC,298.0,Limestone,TX,LIM2,OP,Da,Y,Permit  8576,8,2007,FD,0.6,0.7,DH,TH,1991,NC,,,OT,,,FD,0.165,NP,YR,1997,LN,OV,,LN,OV,,FD,0.03,PB,NS,1986,ST,2015,,,,ACI,,,1.0
14354,PacifiCorp,299.0,Blundell,UT,1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
14354,PacifiCorp,299.0,Blundell,UT,2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
14354,PacifiCorp,299.0,Blundell,UT,3,PL,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
13960,NRG Cabrillo Power Ops Inc,302.0,Encina,CA,1,OP,N,N,, , ,, , ,SU,DA,1969,NC,,,NC,,,LO,0.15,OT,DA,2003,LN,SR,FR,NC,,,LO,20,OP,DA,1969,ST,1995,,,,,,,1.0
13960,NRG Cabrillo Power Ops Inc,302.0,Encina,CA,2,OP,N,N,, , ,, , ,SU,DA,1969,NC,,,NC,,,LO,0.15,OT,DA,2003,LN,SR,FR,NC,,,LO,20,OP,DA,1969,ST,1995,,,,,,,1.0
13960,NRG Cabrillo Power Ops Inc,302.0,Encina,CA,3,OP,N,N,, , ,, , ,SU,DA,1969,NC,,,NC,,,LO,0.15,OT,DA,2003,LN,SR,FR,NC,,,LO,20,OP,DA,1969,ST,1995,,,,,,,1.0
13960,NRG Cabrillo Power Ops Inc,302.0,Encina,CA,4,OP,N,N,, , ,, , ,SU,DA,1973,NC,,,NC,,,LO,0.15,OT,DA,2003,LN,SR,FR,NC,,,LO,20,OP,DA,1973,ST,1995,,,,,,,1.0
13960,NRG Cabrillo Power Ops Inc,302.0,Encina,CA,5,OP,D,N,, , ,, , ,SU,DA,1978,NC,,,NC,,,LO,0.15,OT,DA,2003,LN,SR,FR,NC,,,FD,20,OP,DA,1978,ST,1995,,,,,,,1.0
22148,AES Alamitos LLC,315.0,AES Alamitos LLC,CA,1,OP,N,N,115394, , ,LO,0,0,OT,NV,1977,NC,NC,NC,ND,ND,ND,LO,7,NM,YR,1974,MS,MS,SR,MS,MS,SR,LO,0.07,PC,WA,1976,ST,1977,,,,,,,1.0
22148,AES Alamitos LLC,315.0,AES Alamitos LLC,CA,2,OP,N,N,115394, , ,LO,0,0,OT,NV,1977,NC,NC,NC,NC,NC,NC,LO,7,NM,YR,1974,MS,MS,SR,MS,MS,SR,LO,0.07,PC,WA,1976,ST,1977,,,,,,,1.0
22148,AES Alamitos LLC,315.0,AES Alamitos LLC,CA,3,OP,N,N,115394, , ,LO,0,0,OT,NV,1977,NC,NC,NC,NC,NC,NC,LO,7,NM,YR,1974,MS,MS,SR,MS,MS,SR,LO,0.07,PC,WA,1976,ST,1977,,,,,,,1.0
22148,AES Alamitos LLC,315.0,AES Alamitos LLC,CA,4,OP,N,N,115394, , ,LO,0,0,OT,NV,1977,NC,NC,NC,NC,NC,NC,LO,7,NM,YR,1974,MS,MS,SR,MS,MS,SR,LO,0.07,PC,WA,1976,ST,1977,,,,,,,1.0
22148,AES Alamitos LLC,315.0,AES Alamitos LLC,CA,5,OP,N,N,115394, , ,LO,0,0,OT,NV,1977,NC,NC,NC,NC,NC,NC,LO,5,NM,YR,1974,MS,MS,SR,MS,,SR,LO,0.05,PC,WA,1976,ST,1977,,,,,,,1.0
22148,AES Alamitos LLC,315.0,AES Alamitos LLC,CA,6,OP,N,N,115394, , ,LO,0,0,OT,NV,1977,NC,NC,NC,NC,NC,NC,LO,5,NM,YR,1974,MS,MS,SR,MS,MS,SR,LO,0.05,PC,WA,1976,ST,1977,,,,,,,1.0
15908,NRG California South LP,329.0,Coolwater,CA,1,RE,N,N,, , ,LO,500,0,DC,NV,1969,NC,,,ND,,,LO,100,NM,OH,1997,FR,,,FR,,,LO,0.01,PC,OH,1976,, ,,,,,,,4.0
15908,NRG California South LP,329.0,Coolwater,CA,2,RE,N,N,, , ,LO,500,0,DC,NV,1969,NC,,,ND,,,LO,100,NM,OH,1998,FR,,,FR,,,LO,0.01,PC,OH,1976,, ,,,,,,,4.0
15908,NRG California South LP,329.0,Coolwater,CA,31,RE,N,N,, , ,LO,500,0,DC,NV,1999,NC,,,ND,,,LO,42,NM,OH,1999,H20,,,H20,,,LO,0.003,PC,OH,1999,, ,,,,,,,4.0
15908,NRG California South LP,329.0,Coolwater,CA,32,RE,N,N,, , ,LO,500, ,DC,NV,1999,NC,,,ND,,,LO,42,NM,OH,1999,H20,,,H20,,,LO,0.003,PC,OH,1999,, ,,,,,,,4.0
15908,NRG California South LP,329.0,Coolwater,CA,41,RE,N,N,, , ,LO,500, ,DC,NV,1999,NC,,,ND,,,LO,42,NM,OH,1999,H20,,,H20,,,LO,0.003,PC,OH,1999,, ,,,,,,,4.0
15908,NRG California South LP,329.0,Coolwater,CA,42,RE,N,N,, , ,LO,500, ,DC,NV,1999,NC,,,ND,,,LO,42,NM,OH,1999,H20,,,H20,,,LO,0.003,PC,OH,1999,, ,,,,,,,4.0
13584,NRG El Segundo Operations Inc,330.0,El Segundo Power,CA,3,RE,N,N,, , ,, , ,DC,NV,1977,NC,,,NC,,,LO,7,NM,MO,1974,NC,,,NC,,,LO,0.1,PC,FT,1976,, ,,,,,,,1.0
13584,NRG El Segundo Operations Inc,330.0,El Segundo Power,CA,4,RE,N,N,, , ,, , ,DC,NV,1977,NC,,,NC,,,LO,7,NM,MO,1974,SR,,,SR,,,LO,0.1,PC,FT,1976,, ,,,,,,,1.0
15908,NRG California South LP,331.0,Etiwanda Generating Station,CA,3,OP,N,N,, , ,, , ,DM,FT,1976,,,,,,,LO,7,NM,OT,2002,SR,FR,SC,SR,FR,,LO,0.1,PC,FT,1976,, ,,,,,,,1.0
15908,NRG California South LP,331.0,Etiwanda Generating Station,CA,4,OP,N,N,, , ,, , ,DM,FT,1977,,,,,,,LO,7,NM,OT,2002,SR,FR,SC,SR,FR,,LO,0.1,PC,FT,1976,, ,,,,,,,1.0
23693,AES Huntington Beach LLC,335.0,AES Huntington Beach LLC,CA,1,OP,N,Y,115389,5,2011,FD,0,0,OT,NV,1997,NC,,,NC,,,ST,7,NM,MO,2001,SR,MS,MS,MS,MS,MS,ST,0.1,PC,DT,1981,ST,1997,,,,,,,1.0
23693,AES Huntington Beach LLC,335.0,AES Huntington Beach LLC,CA,2,OP,N,Y,115389,5,2011,FD,0,0,OT,NV,1997,NC,,,NC,,,ST,7,NM,MO,2001,SR,NC,NC,NC,NC,NC,ST,0.1,PC,DT,1981,ST,1997,,,,,,,1.0
23693,AES Huntington Beach LLC,335.0,AES Huntington Beach LLC,CA,3A,RE,Db,Y,167432,5,2011,FD,0,0,DP,DT,2001,NC,,,NC,,,ST,0,NM,OH,1999,,,,,,,ST,0.01,PC,PS,1976,ST,1997,,,,,,,1.0
23693,AES Huntington Beach LLC,335.0,AES Huntington Beach LLC,CA,4A,RE,Db,Y,167432,5,2011,FD,0,0,DP,DT,2001,NC,,,NC,,,ST,0,NM,OH,1999,,,,,,,ST,0.01,PC,PS,1976,ST,2001,,,,,,,1.0
15908,NRG California South LP,345.0,Mandalay,CA,1,OP,N,N,, , ,LO,1159,0,OT,YR,1977,NC,,,NC,,,LO,0.01,NP,NV,1970,FR,LN,SR,NC,,,LO,0.12,PB,NV,1976,, ,,,,,,,1.0
15908,NRG California South LP,345.0,Mandalay,CA,2,OP,N,N,, , ,LO,1090,0,OT,YR,1977,NC,,,NC,,,LO,0.01,OT,NV,1970,SR,,,NC,,,LO,0.12,PB,NV,1976,, ,,,,,,,1.0
15908,NRG California South LP,350.0,Ormond Beach,CA,1,OP,N,N,, , ,LO,0.00026,0,OT,YR,1977,NC,,,NC,,,LO,0.1,OT,DA,1979,FR,LA,NH3,MS,,,LO,0.1,PC,NV,1976,, ,,,,,,,1.0
15908,NRG California South LP,350.0,Ormond Beach,CA,2,OP,N,N,, , ,LO,0.00048,0,OT,YR,1977,NC,,,NC,,,LO,0.1,OT,DA,1979,FR,LA,NH3,MS,,,LO,0.1,PC,NV,1976,, ,,,,,,,1.0
22484,AES Redondo Beach LLC,356.0,AES Redondo Beach LLC,CA,5,OP,N,N,, , ,, ,0,,, ,NC,NC,NC,NC,NC,NC,LO,7,NH,FT,1974,SR,MS,MS,MS,MS,MS,LO,0.1,PC,YR,1976,, ,,,,,,,1.0
22484,AES Redondo Beach LLC,356.0,AES Redondo Beach LLC,CA,6,OP,N,N,, , ,, ,0,,, ,NC,NC,NC,NC,NC,NC,LO,7,NH,FT,1974,SR,MS,MS,MS,MS,MS,LO,0.1,PC,YR,1976,, ,,,,,,,1.0
22484,AES Redondo Beach LLC,356.0,AES Redondo Beach LLC,CA,7,OP,N,N,, , ,, ,0,,, ,NC,NC,NC,NC,NC,NC,LO,5,NH,FT,1974,SR,MS,MS,MS,MS,MS,LO,0.1,PC,YR,1976,, ,,,,,,,1.0
22484,AES Redondo Beach LLC,356.0,AES Redondo Beach LLC,CA,8,OP,N,N,, , ,, ,0,,, ,NC,NC,NC,NC,NC,NC,LO,5,NH,FT,1974,SR,MS,MS,MS,MS,MS,LO,0.1,PC,YR,1976,, ,,,,,,,1.0
17609,Southern California Edison Co,358.0,Mountainview Generating Station,CA,MV3A,OP,N,Y,SE 04-01,4,2006,ST,0.71,0.85,DP,OH,2005,NC,,,NC,,,ST,2,NM,OH,2005,LN,SR,,MS,,,ST,0.1,PC,OH,2005,, ,,,,,,,1.0
17609,Southern California Edison Co,358.0,Mountainview Generating Station,CA,MV3B,OP,N,Y,SE 04-01,4,2006,ST,0.71,0.85,DP,OH,2005,NC,,,NC,,,ST,2,NM,OH,2005,LN,SR,,MS,,,ST,0.1,PC,OH,2005,, ,,,,,,,1.0
17609,Southern California Edison Co,358.0,Mountainview Generating Station,CA,MV4A,OP,N,Y,SE 04-01,4,2006,ST,0.71,0.85,DP,OH,2006,NC,,,NC,,,ST,2,NM,OH,2006,LN,SR,,MS,,,ST,0.1,PC,OH,2006,, ,,,,,,,1.0
17609,Southern California Edison Co,358.0,Mountainview Generating Station,CA,MV4B,OP,N,Y,SE 04-01,4,2006,ST,0.71,0.85,DP,OH,2006,NC,,,NC,,,ST,2,NM,OH,2006,LN,SR,,MS,,,ST,0.1,PC,OH,2006,, ,,,,,,,1.0
17609,Southern California Edison Co,360.0,San Onofre Nuclear Generating Station,CA,NSS2,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
17609,Southern California Edison Co,360.0,San Onofre Nuclear Generating Station,CA,NSS3,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
20160,Energy Northwest,371.0,Columbia Generating Station,WA,NSS2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
7294,City of Glendale - (CA),377.0,Grayson,CA,3,OP,N,N,, , ,, , ,,, ,,,,,,,LO,0.64,OT,OH,1999,FR,LN,LA,NC,,,LO,0.1,PC,FT,1999,, ,,,,,,,1.0
7294,City of Glendale - (CA),377.0,Grayson,CA,4,OP,N,N,, , ,FD,87, ,OT,YR,2010,NC,,,NC,,,LO,1.14,OT,OH,1999,FR,LN,LA,NC,,,LO,0.1,PC,FT,1999,, ,,,,,,,1.0
7294,City of Glendale - (CA),377.0,Grayson,CA,5,OP,N,N,, , ,FD,42, ,OT,YR,2000,NC,,,NC,,,LO,0.57,OT,OH,1999,FR,LN,LA,NC,,,LO,0.1,PC,FT,1999,, ,,,,,,,1.0
7294,City of Glendale - (CA),377.0,Grayson,CA,8A,OP,N,N,, , ,, , ,,, ,,,,,,,, ,,, ,SR,,,NC,,,, ,,, ,, ,,,,,,,1.0
7294,City of Glendale - (CA),377.0,Grayson,CA,8BC,OP,N,N,, , ,, , ,,, ,,,,,,,, ,,, ,SR,,,NC,,,, ,,, ,, ,,,,,,,1.0
12384,Midwest Generations EME LLC,384.0,Joliet 29,IL,71,OP,N,N,, , ,, ,0,DP,OH,1980,NC,,,WA,,,FD,0.073,NP,YR,2000,LN,OV,SN,NC,,,ST,0.1,PB,OH,1980,ST,2009,ACI,,,ACI,,,1.0
12384,Midwest Generations EME LLC,384.0,Joliet 29,IL,72,OP,N,N,, , ,, ,0,DP,OH,1980,NC,,,WA,,,FD,0.073,NP,YR,2000,LN,OV,SN,NC,,,ST,0.1,PB,OH,1980,ST,2009,ACI,,,ACI,,,1.0
12384,Midwest Generations EME LLC,384.0,Joliet 29,IL,81,OP,N,N,, , ,, ,0,DP,OH,1980,NC,,,WA,,,FD,0.083,NP,YR,2000,LN,OV,SN,NC,,,ST,0.1,PB,OH,1980,ST,2009,ACI,,,ACI,,,1.0
12384,Midwest Generations EME LLC,384.0,Joliet 29,IL,82,OP,N,N,, , ,, ,0,DP,OH,1980,NC,,,WA,,,FD,0.083,NP,YR,2000,LN,OV,SN,NC,,,ST,0.1,PB,OH,1980,ST,2009,ACI,,,ACI,,,1.0
9216,Imperial Irrigation District,389.0,El Centro,CA,3,RE,N,N,, , ,LO, , ,DH,OH,1977,,,,,,,LO, ,NH,OH,1977,,,,,,,LO,10,PH,OH,1977,, ,,,,,,,1.0
9216,Imperial Irrigation District,389.0,El Centro,CA,4,OP,N,N,, , ,LO,200, ,DH,PS,1977,NC,,,NC,,,LO,70,NM,OH,2000,SR,,,SR,,,LO,10,PH,PS,1977,, ,,,,,,,1.0
9216,Imperial Irrigation District,389.0,El Centro,CA,HRSG31,OP,N,N,, , ,LO,7.22, ,OT,YR,2012,NC,,,NC,,,LO,2,NM,OH,2012,SR,,,SR,,,LO,2.53,PH,PS,2012,, ,,,,,,,1.0
9216,Imperial Irrigation District,389.0,El Centro,CA,HRSG32,OP,N,N,, , ,LO,7.22, ,OT,YR,2012,NC,,,NC,,,LO,2,NM,OH,2012,SR,,,SR,,,LO,2.53,PH,PS,2012,, ,,,,,,,1.0
9216,Imperial Irrigation District,389.0,El Centro,CA,UNIT 2,OP,N,N,, , ,,0.24, ,DH,PS,1993,NC,,,NC,,,LO,35,NH,OH,1993,SR,,,SR,,,,0.01,PC,PS,1993,, ,,,,,,,1.0
11208,Los Angeles Department of Water & Power,399.0,Harbor,CA,10A,OP,Db,,, , ,FD, , ,,, ,,,,,,,LO,5,NM,MO,1994,SR,NH3,,,,,LO,0.05,PC,, ,, ,,,,,,,4.0
11208,Los Angeles Department of Water & Power,399.0,Harbor,CA,10B,OP,Db,,, , ,FD, , ,,, ,,,,,,,LO,5,NM,MO,1994,SR,NH3,,,,,LO,0.05,PC,, ,, ,,,,,,,4.0
11208,Los Angeles Department of Water & Power,400.0,Haynes,CA,1,OP,N,N,, , ,FD,1.67,0,OT,YR,1977,NC,,,NC,,,LO,5,NM,MO,1993,NH3,SR,,,,,LO,0.1,PC,FT,1978,, ,,,,,,,1.0
11208,Los Angeles Department of Water & Power,400.0,Haynes,CA,2,OP,N,N,, , ,FD,1.67,0,OT,YR,1977,NC,,,NC,,,LO,5,NM,MO,1992,NH3,SR,,,,,LO,0.1,PC,FT,1978,, ,,,,,,,1.0
11208,Los Angeles Department of Water & Power,400.0,Haynes,CA,5,RE,N,N,, , ,FD, , ,OT,YR,1977,NC,,,NC,,,LO, ,NM,MO,1992,,,,,,,LO,0.1,PC,FT,1978,, ,,,,,,,1.0
11208,Los Angeles Department of Water & Power,400.0,Haynes,CA,6,RE,N,N,, , ,FD, , ,OT,YR,1977,NC,,,NC,,,LO, ,NM,MO,1992,,,,,,,LO,0.1,PC,FT,1978,, ,,,,,,,1.0
