Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID
19883,City of Virginia - (MN),2018,Virginia,10,1A
19883,City of Virginia - (MN),2018,Virginia,7,1A
19883,City of Virginia - (MN),2018,Virginia,9,1A
19883,City of Virginia - (MN),2018,Virginia,11,1A
19883,City of Virginia - (MN),2018,Virginia,11,5
19883,City of Virginia - (MN),2018,Virginia,7,5
19883,City of Virginia - (MN),2018,Virginia,9,5
19883,City of Virginia - (MN),2018,Virginia,10,5
19883,City of Virginia - (MN),2018,Virginia,11,6
19883,City of Virginia - (MN),2018,Virginia,7,6
19883,City of Virginia - (MN),2018,Virginia,10,6
19883,City of Virginia - (MN),2018,Virginia,9,6
19900,Viking Energy Corp,50771,Viking Energy of Northumberland,B1,GEN1
19946,Wadham Energy Ltd Partners,50293,Wadham Energy LP,BLR100,GEN1
20159,Washington Parish Engy Ctr LLC,55486,Washington Parish Energy Center,HRSG2,ST1
20159,Washington Parish Engy Ctr LLC,55486,Washington Parish Energy Center,HRSG1,ST1
20160,Energy Northwest,371,Columbia Generating Station,NSS2,2
20169,Avista Corp,550,Kettle Falls Generating Station,1,1
20169,Avista Corp,7931,Coyote Springs II,SG02,2
20315,City of Wellington - (KS),1330,Wellington 1,4,4
20447,"Western Farmers Elec Coop, Inc",3006,Anadarko Plant,1,1
20447,"Western Farmers Elec Coop, Inc",3006,Anadarko Plant,2,2
20447,"Western Farmers Elec Coop, Inc",3006,Anadarko Plant,3,3
20447,"Western Farmers Elec Coop, Inc",3006,Anadarko Plant,4,4
20447,"Western Farmers Elec Coop, Inc",3006,Anadarko Plant,5,5
20447,"Western Farmers Elec Coop, Inc",3006,Anadarko Plant,6,6
20447,"Western Farmers Elec Coop, Inc",3008,Mooreland,1,1
20447,"Western Farmers Elec Coop, Inc",3008,Mooreland,2,2
20447,"Western Farmers Elec Coop, Inc",3008,Mooreland,3,3
20447,"Western Farmers Elec Coop, Inc",6772,Hugo,1,1
20492,Weyerhaeuser Co,50184,Weyerhaeuser Columbus MS,REC,TG1
20492,Weyerhaeuser Co,50184,Weyerhaeuser Columbus MS,COMB,TG2
20492,Weyerhaeuser Co,50184,Weyerhaeuser Columbus MS,COMB,TG3
20492,Weyerhaeuser Co,50184,Weyerhaeuser Columbus MS,PKG,TG3
20492,Weyerhaeuser Co,50184,Weyerhaeuser Columbus MS,COMB,TG4
20492,Weyerhaeuser Co,50184,Weyerhaeuser Columbus MS,PKG,TG4
20505,Weyerhaeuser NR  Port Wentworth,50804,Port Wentworth Mill,4,GEN4
20505,Weyerhaeuser NR  Port Wentworth,50804,Port Wentworth Mill,RE01,GEN4
20505,Weyerhaeuser NR  Port Wentworth,50804,Port Wentworth Mill,4,GEN5
20505,Weyerhaeuser NR  Port Wentworth,50804,Port Wentworth Mill,RE01,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,10PB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,6PB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,8PB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,7PB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,1RB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,11PB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,2RB,GEN1
20508,MeadWestvaco Corp,50900,Covington Facility,1RB,GEN2
20508,MeadWestvaco Corp,50900,Covington Facility,9PB,GEN2
20508,MeadWestvaco Corp,50900,Covington Facility,10PB,GEN2
20508,MeadWestvaco Corp,50900,Covington Facility,6PB,GEN2
20508,MeadWestvaco Corp,50900,Covington Facility,7PB,GEN2
20508,MeadWestvaco Corp,50900,Covington Facility,8PB,GEN2
20508,MeadWestvaco Corp,50900,Covington Facility,8PB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,10PB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,2RB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,1RB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,11PB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,7PB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,6PB,GEN3
20508,MeadWestvaco Corp,50900,Covington Facility,11PB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,2RB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,8PB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,1RB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,10PB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,7PB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,6PB,GEN4
20508,MeadWestvaco Corp,50900,Covington Facility,10PB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,8PB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,11PB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,2RB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,6PB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,7PB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,1RB,GEN5
20508,MeadWestvaco Corp,50900,Covington Facility,2RB,GEN7
20508,MeadWestvaco Corp,50900,Covington Facility,1PB,GEN7
20511,"Weyerhaeuser Co NR, New Bern CF",50188,Weyerhaeuser New Bern NC,PB2,TG1
20511,"Weyerhaeuser Co NR, New Bern CF",50188,Weyerhaeuser New Bern NC,RB,TG1
20511,"Weyerhaeuser Co NR, New Bern CF",50188,Weyerhaeuser New Bern NC,PB1,TG1
20541,Wheelabrator Environmental Systems,10503,Wheelabrator Hudson Falls,SG201A,GEN1
20541,Wheelabrator Environmental Systems,10503,Wheelabrator Hudson Falls,SG201B,GEN1
20541,Wheelabrator Environmental Systems,10629,Wheelabrator Baltimore Refuse,BLR1,GEN1
20541,Wheelabrator Environmental Systems,10629,Wheelabrator Baltimore Refuse,BLR2,GEN1
20541,Wheelabrator Environmental Systems,10629,Wheelabrator Baltimore Refuse,BLR3,GEN1
20541,Wheelabrator Environmental Systems,10629,Wheelabrator Baltimore Refuse,BLR2,GEN2
20541,Wheelabrator Environmental Systems,10629,Wheelabrator Baltimore Refuse,BLR1,GEN2
20541,Wheelabrator Environmental Systems,10629,Wheelabrator Baltimore Refuse,BLR3,GEN2
20541,Wheelabrator Environmental Systems,50873,Wheelabrator Concord Facility,B2,GEN1
20541,Wheelabrator Environmental Systems,50873,Wheelabrator Concord Facility,B1,GEN1
20541,Wheelabrator Environmental Systems,50875,McKay Bay Facility,3,GEN1
20541,Wheelabrator Environmental Systems,50875,McKay Bay Facility,4,GEN1
20541,Wheelabrator Environmental Systems,50875,McKay Bay Facility,2,GEN1
20541,Wheelabrator Environmental Systems,50875,McKay Bay Facility,1,GEN1
20541,Wheelabrator Environmental Systems,50877,Wheelabrator North Andover,B1,GEN1
20541,Wheelabrator Environmental Systems,50877,Wheelabrator North Andover,B2,GEN1
20541,Wheelabrator Environmental Systems,50878,Wheelabrator Millbury Facility,UNIT2,GEN1
20541,Wheelabrator Environmental Systems,50878,Wheelabrator Millbury Facility,UNIT1,GEN1
20541,Wheelabrator Environmental Systems,50879,Wheelabrator Frackville Energy,BLR1,GEN1
20541,Wheelabrator Environmental Systems,50880,Wheelabrator Saugus,UNIT2,GEN1
20541,Wheelabrator Environmental Systems,50880,Wheelabrator Saugus,UNIT1,GEN1
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR2,GEN1
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR1,GEN1
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR3,GEN1
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR2,GEN2
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR3,GEN2
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR1,GEN2
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR1,GEN3
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR3,GEN3
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR2,GEN3
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR3,GEN4
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR1,GEN4
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,BLR2,GEN4
20541,Wheelabrator Environmental Systems,50882,Wheelabrator Westchester,1,GEN1
20541,Wheelabrator Environmental Systems,50882,Wheelabrator Westchester,3,GEN1
20541,Wheelabrator Environmental Systems,50882,Wheelabrator Westchester,2,GEN1
20541,Wheelabrator Environmental Systems,50883,Wheelabrator Bridgeport,BLR3,GEN1
20541,Wheelabrator Environmental Systems,50883,Wheelabrator Bridgeport,BLR1,GEN1
20541,Wheelabrator Environmental Systems,50883,Wheelabrator Bridgeport,BLR2,GEN1
20541,Wheelabrator Environmental Systems,50885,Wheelabrator Gloucester LP,BLR2,GEN1
20541,Wheelabrator Environmental Systems,50885,Wheelabrator Gloucester LP,BLR1,GEN1
20541,Wheelabrator Environmental Systems,50886,Wheelabrator Spokane,1-1B,GEN1
20541,Wheelabrator Environmental Systems,50886,Wheelabrator Spokane,1-1A,GEN1
20541,Wheelabrator Environmental Systems,50887,Wheelabrator South Broward,BLR2,GEN1
20541,Wheelabrator Environmental Systems,50887,Wheelabrator South Broward,BLR3,GEN1
20541,Wheelabrator Environmental Systems,50887,Wheelabrator South Broward,BLR1,GEN1
20541,Wheelabrator Environmental Systems,54033,Wheelabrator North Broward,BLR1,GEN1
20541,Wheelabrator Environmental Systems,54033,Wheelabrator North Broward,BLR3,GEN1
20541,Wheelabrator Environmental Systems,54033,Wheelabrator North Broward,BLR2,GEN1
20541,Wheelabrator Environmental Systems,54529,Wheelabrator Ridge Energy,0001,0001
20541,Wheelabrator Environmental Systems,54746,Wheelabrator Falls,2,WFI1
20541,Wheelabrator Environmental Systems,54746,Wheelabrator Falls,1,WFI1
20541,Wheelabrator Environmental Systems,54758,Wheelabrator Lisbon,BW1,GEN1
20541,Wheelabrator Environmental Systems,54758,Wheelabrator Lisbon,BW2,GEN1
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12400,1410
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12600,1410
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12500,1410
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12300,1410
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12600,1420
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12500,1420
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12300,1420
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12400,1420
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12500,1430
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12600,1430
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12300,1430
20541,Wheelabrator Environmental Systems,54998,Wheelabrator Portsmouth,12400,1430
20542,Weyerhaeuser Co,50465,Flint River Operations,PB,GEN1
20542,Weyerhaeuser Co,50465,Flint River Operations,RB,GEN1
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,1RB,TG1
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,2RB,TG1
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,3RB,TG1
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,PB,TG1
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,PB,TG2
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,3RB,TG2
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,2RB,TG2
20547,Cosmo Specialty Fibers,50185,Cosmo Specialty Fibers Plant,1RB,TG2
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,PB,TG1
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,10B,TG1
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,10B,TG2
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,PB,TG2
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,PB,TG4
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,10B,TG4
20548,Weyerhaeuser Co,50187,Weyerhaeuser Longview WA,11B,TG5
20737,Willmar Municipal Utilities,2022,Willmar,3,3
20737,Willmar Municipal Utilities,2022,Willmar,1,ST1
20737,Willmar Municipal Utilities,2022,Willmar,2,ST1
20737,Willmar Municipal Utilities,2022,Willmar,3,ST1
20737,Willmar Municipal Utilities,2022,Willmar,1,ST2
20737,Willmar Municipal Utilities,2022,Willmar,3,ST2
20737,Willmar Municipal Utilities,2022,Willmar,2,ST2
20813,City of Winfield - (KS),7013,East 12th Street,4,4
20824,Village of Winnetka - (IL),972,Winnetka,5,4
20824,Village of Winnetka - (IL),972,Winnetka,4,4
20824,Village of Winnetka - (IL),972,Winnetka,7,4
20824,Village of Winnetka - (IL),972,Winnetka,8,4
20824,Village of Winnetka - (IL),972,Winnetka,5,6
20824,Village of Winnetka - (IL),972,Winnetka,7,6
20824,Village of Winnetka - (IL),972,Winnetka,4,6
20824,Village of Winnetka - (IL),972,Winnetka,8,6
20824,Village of Winnetka - (IL),972,Winnetka,5,7
20824,Village of Winnetka - (IL),972,Winnetka,8,7
20824,Village of Winnetka - (IL),972,Winnetka,4,7
20824,Village of Winnetka - (IL),972,Winnetka,7,7
20847,Wisconsin Electric Power Co,1769,Presque Isle,1,1
20847,Wisconsin Electric Power Co,1769,Presque Isle,2,2
20847,Wisconsin Electric Power Co,1769,Presque Isle,3,3
20847,Wisconsin Electric Power Co,1769,Presque Isle,4,4
20847,Wisconsin Electric Power Co,1769,Presque Isle,5,5
20847,Wisconsin Electric Power Co,1769,Presque Isle,6,6
20847,Wisconsin Electric Power Co,1769,Presque Isle,7,7
20847,Wisconsin Electric Power Co,1769,Presque Isle,8,8
20847,Wisconsin Electric Power Co,1769,Presque Isle,9,9
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,BO11,ST1
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,BO12,ST1
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,BO21,ST2
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,BO22,ST2
20847,Wisconsin Electric Power Co,4041,South Oak Creek,5,5
20847,Wisconsin Electric Power Co,4041,South Oak Creek,6,6
20847,Wisconsin Electric Power Co,4041,South Oak Creek,7,7
20847,Wisconsin Electric Power Co,4041,South Oak Creek,8,8
20847,Wisconsin Electric Power Co,4042,Valley (WI),2,1
20847,Wisconsin Electric Power Co,4042,Valley (WI),1,1
20847,Wisconsin Electric Power Co,4042,Valley (WI),3,2
20847,Wisconsin Electric Power Co,4042,Valley (WI),4,2
20847,Wisconsin Electric Power Co,6170,Pleasant Prairie,1,1
20847,Wisconsin Electric Power Co,6170,Pleasant Prairie,2,2
20847,Wisconsin Electric Power Co,7549,Milwaukee County,3,1
20847,Wisconsin Electric Power Co,7549,Milwaukee County,2,1
20847,Wisconsin Electric Power Co,7549,Milwaukee County,1,1
20847,Wisconsin Electric Power Co,56068,Elm Road Generating Station,18,1
20847,Wisconsin Electric Power Co,56068,Elm Road Generating Station,19,2
20847,Wisconsin Electric Power Co,58124,Rothschild Biomass Cogen Facility,1,1
20856,Wisconsin Power & Light Co,4050,Edgewater,3,3
20856,Wisconsin Power & Light Co,4050,Edgewater,4,4
20856,Wisconsin Power & Light Co,4050,Edgewater,5,5
20856,Wisconsin Power & Light Co,4054,Nelson Dewey Generating Station,1,1
20856,Wisconsin Power & Light Co,4054,Nelson Dewey Generating Station,2,2
20856,Wisconsin Power & Light Co,8023,Columbia (WI),1,1
20856,Wisconsin Power & Light Co,8023,Columbia (WI),2,2
20856,Wisconsin Power & Light Co,55641,Riverside Energy Center,HRSG2,STG1
20856,Wisconsin Power & Light Co,55641,Riverside Energy Center,HRSG1,STG1
20860,Wisconsin Public Service Corp,4072,Pulliam,3,3
20860,Wisconsin Public Service Corp,4072,Pulliam,4,4
20860,Wisconsin Public Service Corp,4072,Pulliam,5,5
20860,Wisconsin Public Service Corp,4072,Pulliam,6,6
20860,Wisconsin Public Service Corp,4072,Pulliam,7,7
20860,Wisconsin Public Service Corp,4072,Pulliam,8,8
20860,Wisconsin Public Service Corp,4078,Weston,1,1
20860,Wisconsin Public Service Corp,4078,Weston,2,2
20860,Wisconsin Public Service Corp,4078,Weston,3,3
20860,Wisconsin Public Service Corp,4078,Weston,4,4
20860,Wisconsin Public Service Corp,56031,Fox Energy Center,HRSG2,STG
20860,Wisconsin Public Service Corp,56031,Fox Energy Center,HRSG1,STG
20893,Wolf Creek Nuclear Optg Corp,210,Wolf Creek Generating Station,NSS1,1
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,7,4
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,8,4
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,5,4
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,8,5
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,5,5
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,7,5
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,8,6
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,7,6
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,5,6
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,5,7
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,7,7
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,8,7
21128,York County Solid W & R Auth,50215,York County Resource Recovery,102,GEN1
21128,York County Solid W & R Auth,50215,York County Resource Recovery,103,GEN1
21128,York County Solid W & R Auth,50215,York County Resource Recovery,101,GEN1
21461,NRG Canal LLC,1599,Canal,1,1
21461,NRG Canal LLC,1599,Canal,2,2
21463,NRG Kendall LLC,1595,Kendall Square Station,2,1
21463,NRG Kendall LLC,1595,Kendall Square Station,3,1
21463,NRG Kendall LLC,1595,Kendall Square Station,4,1
21463,NRG Kendall LLC,1595,Kendall Square Station,1,1
21463,NRG Kendall LLC,1595,Kendall Square Station,3,2
21463,NRG Kendall LLC,1595,Kendall Square Station,4,2
21463,NRG Kendall LLC,1595,Kendall Square Station,2,2
21463,NRG Kendall LLC,1595,Kendall Square Station,1,2
21463,NRG Kendall LLC,1595,Kendall Square Station,3,3
21463,NRG Kendall LLC,1595,Kendall Square Station,1,3
21463,NRG Kendall LLC,1595,Kendall Square Station,4,3
21463,NRG Kendall LLC,1595,Kendall Square Station,2,3
21535,STP Nuclear Operating Co,6251,South Texas Project,NSS1,1
21535,STP Nuclear Operating Co,6251,South Texas Project,NSS2,2
21554,Seminole Electric Cooperative Inc,136,Seminole (FL),1,1
