Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet),FAA Obstacle Number
59883,NRG Energy Gas & Wind Holdings Inc,57278,Crofton Bluffs Wind LLC,NE,Knox,CWET1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.0,40.0,40.0,11,2012,22,Vestas,V90-3.0,20,1,262.4,31-020672
2770,Terra-Gen Operating Co LLC,57282,Alta Wind Energy Center I,CA,KERN,AW01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,1,2011,100,GE,1.5 SLE,22.4,1,262.0,0
56625,Flat Water Wind Farm LLC,57283,Flat Water Wind Farm LLC,NE,Richardson,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60.0,60.0,60.0,12,2010,40,GE,1.5 XLE,25.7,1,262.4,2010-WTE-246-OE
59050,Algonquin Power Co,57284,Minonk Wind Farm,IL,Woodford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,192.3,192.3,11,2012,100,Gamesa,G90-2.0,18.3,2,328.1,17-022334
59050,Algonquin Power Co,57285,Sandy Ridge Wind Farm,PA,Blair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.0,48.2,48.2,2,2012,25,Gamesa,G90-2.0,17.6,2,328.1,42-020789
14063,Oklahoma Gas & Electric Co,57286,OU Spirit Wind Farm,OK,Woodward,WT1,OP,Onshore Wind Turbine,WT,Electric Utility,1,101.2,101.2,101.2,12,2009,44,Siemens,SWT-2.3-93,17.8,2,264.0,40-020388
15399,Avangrid Renewables Inc,57287,Hardscrabble Wind Power LLC,NY,Herkimer,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.0,74.0,74.0,1,2011,37,Gamesa,G90-2.0,16,4,328.0,
58150,Big Blue Wind Farm LLC,57289,Big Blue,MN,Faribault,BBWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36.0,36.0,36.0,12,2012,18,Gamesa,G97-2.0,19,2,255.9,27-021561
56653,Northern Colorado Wind LLC,57290,Northern Colorado Wind LLC,CO,Logan,GE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,8,2009,15,Siemens,SWT-2.3-101,16.9,2,254.0,360i
56653,Northern Colorado Wind LLC,57290,Northern Colorado Wind LLC,CO,Logan,SIEM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.8,151.8,151.8,8,2009,66,Siemens,SWT-2.3-101,15.8,3,262.4,08-020245
2770,Terra-Gen Operating Co LLC,57291,Alta Wind Energy Center II,CA,KERN,AW02,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,1,2011,50,Vestas,V90-3.0,22.4,1,262.0,0
2770,Terra-Gen Operating Co LLC,57292,Alta Wind Energy Center III,CA,KERN,AW03,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,2,2011,50,Vestas,V90-3.0,22.4,1,262.0,0
2770,Terra-Gen Operating Co LLC,57293,Alta Wind Energy Center IV,CA,KERN,AW04,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.0,102.0,102.0,4,2011,34,Vestas,V90-3.0,22.4,1,262.0,0
2770,Terra-Gen Operating Co LLC,57294,Alta Wind Energy Center V,CA,KERN,AW05,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,168.0,168.0,168.0,4,2011,56,Vestas,V90-3.0,22.4,1,262.0,0
56654,Carleton College,57296,Carleton College,MN,Rice,WIND1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,9,2004,1,Vestas,V82-1.65,16,4,230.0,27-002377
56654,Carleton College,57296,Carleton College,MN,Rice,WIND2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,10,2011,1,GE,1.6 XLE,16,4,262.4,27-021657
14354,PacifiCorp,57299,Dunlap,WY,Carbon,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,115.8,111.0,111.0,10,2010,74,GE,1.5 SLE,19,2,262.0,56-020469
56661,Criterion Power Partners LLC,57300,Criterion Wind Project,MD,GARRETT,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,70.0,70.0,70.0,12,2010,28,Clipper,Liberty C93,18.3,2,262.4,24-020130
56665,Dutch Energy Corporation,57301,Dutch Wind Energy,CA,Riverside,DEC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.0,8.0,8.0,8,1994,20,NedWind,NEDWIND 40,15,1,131.0,06-022116
56664,Garnet Energy Corporation,57302,Garnet Wind Energy Center,CA,RIVERSIDE,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.5,6.5,6.5,6,2009,13,NedWind,NEDWIND 40,15,1,131.0,06-020026
56667,Loraine Windpower Park LLC,57303,Loraine Windpark Project LLC,TX,Mitchell,LWG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75.0,75.0,75.0,10,2009,50,GE,1.5 SLE,17,2,262.0,48-027494
56667,Loraine Windpower Park LLC,57303,Loraine Windpark Project LLC,TX,Mitchell,LWG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75.0,75.0,75.0,10,2009,50,GE,1.5 SLE,17,2,262.0,48-027494
56662,Cedar Point LLC,57315,Cedar Point Wind,CO,LINCOLN,1-139,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,252.0,246.0,246.0,5,2011,139,Vestas,V90-1.8,19,2,265.0,2009-WTW-7128-OE
15399,Avangrid Renewables Inc,57319,Big Horn Wind II,WA,Klickitat,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.0,50.0,50.0,1,2011,25,Gamesa,G90-2.0,13.5,4,262.0,
15399,Avangrid Renewables Inc,57320,Juniper Canyon I Wind Project,WA,Klickitat,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.2,151.2,151.2,3,2011,126,Mitsubishi,MWT-95/2.4,14,4,262.4,
56678,FPL Energy Illinois Wind LLC,57325,FPL Energy Illinois Wind LLC,IL,DeKalb,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,217.5,217.5,217.5,12,2009,145,GE,1.5 XLE,17.9,3,262.4,17-021012
56680,Diamond Shamrock Refining Company LP,57326,Sunray Wind I,TX,Moore,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,49.5,49.5,49.5,9,2009,33,GE,1.5 SLE,18.3,2,270.0,48-022849
56682,Duke Energy Top Of the World WindPower,57327,Top of the World Windpower Project,WY,CONVERSE,TOTW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,10,2010,110,GE,1.5 SLE,14.6,2,272.0,56-020592
14063,Oklahoma Gas & Electric Co,57332,Crossroads Wind Farm,OK,Dewey,1-98,OP,Onshore Wind Turbine,WT,Electric Utility,1,227.0,227.0,227.0,1,2012,98,Siemens,SWT-2.3-101,17.8,2,264.0,40-021116
15399,Avangrid Renewables Inc,57333,Leaning Juniper Wind Power II,OR,Gilliam,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.0,201.0,201.0,3,2011,117,GE,1.5 SLE,14,4,255.0,
56684,White Oak Energy LLC,57342,White Oak Energy LLC,IL,McLean,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,6,2011,100,GE,1.5 XLE,16.8,3,262.5,17-021967
56683,Elk City LLC,57346,Elk City LLC,OK,Roger Mills,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,43,Siemens,SWT-2.3-93,19,2,262.4,40-020454
56683,Elk City LLC,57346,Elk City LLC,OK,Roger Mills,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,12,2010,48,GE,1.5 XLE,16.8,3,262.4,40-020750
56688,Baldwin Wind LLC,57347,Baldwin Wind LLC,ND,Burleigh,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.4,102.4,102.4,12,2010,64,GE,1.6 XLE,16.8,3,262.5,38-020822
56690,Town of Portsmouth,57350,Portsmouth Wind Turbine,RI,Newport,WTG-1,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,3,2009,1,AAER,A1500 (70m),14,2,213.2,
56689,Renew Energy Maintenance LLC,57351,Uilk Wind LLC,MN,PIPESTONE,FA01,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,1,Goldwind,GW 77/1500,16,2,213.0,unknown
56689,Renew Energy Maintenance LLC,57351,Uilk Wind LLC,MN,PIPESTONE,FA02,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,1,Goldwind,GW 77/1500,16,2,213.0,unknown
56689,Renew Energy Maintenance LLC,57351,Uilk Wind LLC,MN,PIPESTONE,FA03,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,1,Goldwind,GW 77/1500,16,2,213.0,unknown
56693,Fox Island Wind LLC,57354,Fox Island Wind LLC,ME,Knox,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.5,4.5,4.5,11,2009,3,GE,1.5 SLE,14.5,2,262.0,2030349
56698,Red Mesa Wind LLC,57357,Red Mesa Wind LLC,NM,Sandoval,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.4,102.4,102.4,12,2010,64,GE,1.6 SLE,14,2,262.0,35-021291
56699,CPV Keenan II Renewable Energy Co LLC,57358,Keenan II Renewable Energy Co LLC,OK,WOODWARD,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.8,151.8,151.8,12,2010,66,Siemens,SWT-2.3-101,18,1,262.4,11993
57170,"EDF Renewable Asset Holdings, Inc.",57374,Lakefield Wind Project LLC,MN,Jackson,LAKE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,205.5,205.5,205.5,10,2011,137,GE,1.5 SLE,19,2,262.4,
56713,Adams Wind Generations LLC,57375,Adams Wind Generations LLC,MN,Meeker,AWG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,3,2011,12,Alstom,ECO86,17.7,2,262.4,27-020973
15399,Avangrid Renewables Inc,57379,Dry Lake Wind II LLC,AZ,Navajo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,65.1,65.1,65.1,12,2010,31,Suzlon,S88-2100,13.7,4,255.0,
15399,Avangrid Renewables Inc,57380,New England Wind LLC,MA,Berkshire,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28.5,28.5,28.5,12,2012,19,GE,1.5 SLE,16.7,4,213.0,
59883,NRG Energy Gas & Wind Holdings Inc,57385,Community Wind North LLC,MN,LINCOLN,34505,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.0,30.0,30.0,5,2011,12,Clipper,Liberty C96,19,2,262.4,2012-WTE-459-OE
56715,Ridgewind Power Partners LLC,57386,Ridgewind,MN,PIPESTONE,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.3,25.3,25.3,1,2011,11,Siemens,SWT-2.3-93,19,2,262.4,27-021131
56727,Ashtabula Wind III LLC,57387,Ashtabula Wind III LLC,ND,Barnes,GE16,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,62.4,62.4,62.4,12,2010,39,GE,1.6 XLE,16.8,3,262.5,38-020666
56721,Danielson Wind Farms LLC,57396,Danielson Wind Farms LLC,MN,KANDIYOHI,DWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,3,2011,12,Alstom,ECO86,16.6,2,262.4,27-020983
56742,Notus Clean Energy LLC,57414,Notus Wind 1,MA,BARNSTABLE,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.7,1.7,1.7,7,2010,1,Vestas,V82-1.65,19,2,262.0,25-020128
55963,AE Power Services LLC,57415,Sherbino II,TX,Pecos,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,147.5,147.5,147.5,11,2011,59,Clipper,Liberty C96,19,2,262.4,48-025877
56744,Elk Wind Energy LLC,57417,Elk Wind Farm,IA,Delaware,NORD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.8,40.8,40.8,12,2011,17,Nordex,N100/2500,19,3,328.0,19-022172
5109,DTE Electric Company,57421,Gratiot Wind Park,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,102.0,102.0,102.0,11,2011,64,GE,1.6 XLE,17,3,328.0,
15399,Avangrid Renewables Inc,57424,Buffalo Ridge II LLC,SD,Brookings,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,210.0,210.0,210.0,12,2010,105,Gamesa,G87-2.0,15.7,4,255.0,
57337,Aegis Renewables LLC,57427,Ryegrass Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,10,Siemens,SWT-2.3-101,13.4,2,262.4,16-021550
57337,Aegis Renewables LLC,57428,Hammett Hill Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,10,Siemens,SWT-2.3-101,13.4,2,262.4,16-021560
57337,Aegis Renewables LLC,57429,Mainline Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,10,Siemens,SWT-2.3-101,13.4,2,262.4,16-021497
57337,Aegis Renewables LLC,57430,Desert Meadow Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,10,Siemens,SWT-2.3-101,13.4,2,262.4,16-021532
57337,Aegis Renewables LLC,57431,Cold Springs Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,10,Siemens,SWT-2.3-101,13.4,2,262.4,   2012-WTW-7187-OE
12667,Minnesota Municipal Power Agny,57432,Oak Glen Wind Farm,MN,Steele,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,44.0,44.0,44.0,11,2011,24,Vestas,V90-2.0,19,2,262.4,27-020987
56757,Valley View Transmission LLC,57434,Valley View Transmission LLC,MN,Murray,VVT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,7,2011,5,Gamesa,G87-2.0,13,2,256.0,27-021298
57337,Aegis Renewables LLC,57444,Two Ponds Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,10,Siemens,SWT-2.3-101,13.4,2,262.4,16-021513
19740,AES Wind Generation Inc,57447,Laurel Mountain,WV,Barbour,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,97.6,97.6,97.6,8,2011,61,GE,1.6 SLE,16.1,3,262.0,2010-WTE-1226-OE
15399,Avangrid Renewables Inc,57449,Blue Creek Wind Project,OH,Van Wert,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,302.0,302.0,302.0,12,2011,152,Gamesa,G90-2.0,15.7,4,323.0,
19740,AES Wind Generation Inc,57459,Mountain View IV,CA,Riverside,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,49.0,49.0,49.0,2,2012,49,Mitsubishi,MWT-1000,26.8,1,196.8,06-022092
49893,Invenergy Services LLC,57463,Bishop Hill Energy LLC,IL,Henry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,6,2012,113,GE,1.5 XLE,16.1,3,263.0,17-022049
56786,Crystal Lake 3 LLC,57468,Crystal Lake 3 LLC,IA,Winnebago,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,66.0,66.0,66.0,12,2009,44,GE,1.5 XLE,16.8,3,262.5,19-021624
56787,Garden Wind LLC,57469,Garden Wind LLC,IA,Hardin,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,12,2009,100,GE,1.5 XLE,16.8,3,262.5,19-021547
56790,Ralls Wind Farm LLC,57474,Ralls Wind Farm,TX,Crosby,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,7,2011,5,SANY,SE8720IIIE,18.5,2,255.9,
15399,Avangrid Renewables Inc,57484,Manzana Wind LLC,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,189.0,189.0,189.0,12,2012,126,GE,1.5 SLE,20,2,213.0,
56215,E ON Climate Renewables N America LLC,57493,Settlers Trail Wind Farm LLC,IL,Iroquois,STWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.4,150.4,150.4,10,2011,94,GE,1.6 XLE,16.6,2,262.4,17-021646
12341,MidAmerican Energy Co,57500,Laurel Wind Farm,IA,Marshall,LWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,119.6,119.6,119.6,12,2011,52,Siemens,SWT-2.3-101,16.8,3,262.4,19-022325
12341,MidAmerican Energy Co,57501,Rolling Hills Wind Farm,IA,Cass,RHWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,443.9,443.9,443.9,12,2011,193,Siemens,SWT-2.3-101,16.8,3,262.4,19-022303
56545,Pattern Operators LP,57514,Ocotillo Express LLC,CA,Imperial,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,265.4,265.4,265.4,12,2012,112,Siemens,SWT-2.3-108,19,2,262.4,06-028368
56627,DeWind Co.,57516,KODE Novus I,OK,Texas,NOVUS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,80.0,80.0,80.0,9,2012,40,DeWind,D9.2,18.9,2,262.5,40-021554
56627,DeWind Co.,57517,DeWind Frisco,TX,Hansford,FRISC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,2,2012,10,DeWind,D8.2,19.2,2,262.5,48-026305
55963,AE Power Services LLC,57520,Trinity Hills,TX,Young,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,225.0,225.0,225.0,12,2011,90,Clipper,Liberty C96,19,2,262.4,48-025861
56865,Caithness Shepherds Flat LLC,57526,North Hurlburt Wind LLC,OR,Gilliam,NORTH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,265.0,265.0,265.0,2,2012,106,GE,2.5-100,26.8,2,279.0,20009-WTW-7316-OE
56868,Kawailoa Wind LLC,57529,Kawailoa Wind,HI,Honolulu,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,69.0,69.0,69.0,11,2012,30,Siemens,SWT-2.3-101,13,3,326.0,15-020126
59155,"First Wind O&M, LLC",57530,Palouse,WA,Whitman,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,105.3,105.3,105.3,12,2012,58,Vestas,V100-1.8,17,3,262.0,53-021674
56874,Winona County Wind LLC,57547,Winona County Wind LLC,MN,Winona,WCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2011,2,Unison,U57,16,2,223.0,27-021580
56865,Caithness Shepherds Flat LLC,57549,South Hurlburt Wind LLC,OR,Gilliam,SOUTH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,290.0,290.0,290.0,7,2012,116,GE,2.5-100,26.8,2,279.0,2009-WTW-7448-OE
56865,Caithness Shepherds Flat LLC,57550,Horseshoe Bend Wind LLC,OR,Gilliam,HORSE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,290.0,290.0,290.0,7,2012,116,GE,2.5-100,26.8,2,279.0,2009-WTW-7546-OE
56891,Shirley Wind LLC,57553,Shirley Wind,WI,Brown,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,11,2010,8,Nordex,N100/2500,16.5,2,272.0,55-020467
58270,GE Wind Energy LLC,57566,GE 1 6 100 Prototype,CA,Kern,1.7SF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.8,1.8,1.8,5,2014,1,GE,1.79-100,17.9,2,314.9,0
56909,Record Hill Wind LLC,57568,Record Hill Wind,ME,OXFORD,RHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.6,50.6,50.6,1,2012,22,Siemens,SWT-2.3-93,17,2,262.4,23-021737
56912,"V.H. Cooper & Co., Inc.",57570,Cooper Farms VW Project,OH,Van Wert,WTG,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,4.5,4.5,4.5,3,2012,3,Goldwind,GW 87/1500,13,3,263.0,"8320,663,3996"
56916,PaTu Wind Farm LLC,57578,PaTu Wind Farm LLC,OR,Sherman,PATU,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.0,9.0,9.0,12,2010,6,GE,1.5 SLE,12,2,262.0,41-020884
57170,"EDF Renewable Asset Holdings, Inc.",57586,Shiloh III Wind Project LLC,CA,Solano,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.5,102.5,100.0,12,2011,50,Senvion,MM92,19,2,262.4,
56925,"FPLE Wind, LLC",57590,"Minco Wind I, LLC",OK,Grady,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,12,2010,62,GE,1.6 XLE,18,2,265.0,40-020606
59883,NRG Energy Gas & Wind Holdings Inc,57593,Broken Bow Wind LLC,NE,Custer,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.9,79.9,79.9,12,2012,50,GE,1.6 XLE,17,3,262.4,31-020670
56930,"Foundation HA Energy Generation, LLC",57594,Teichert Materials-Teichert Vernalis,CA,San Joaquin,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,1,GE,1.5 SLE,12,4,262.0,06-020792
59883,NRG Energy Gas & Wind Holdings Inc,57595,Pinnacle Wind Force LLC,WV,Mineral,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,55.2,55.2,55.2,12,2011,23,Mitsubishi,MWT-95/2.4,19,2,262.4,54-020838
15399,Avangrid Renewables Inc,57609,New Harvest Wind Project LLC,IA,Crawford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.0,100.0,100.0,12,2011,50,Gamesa,G87-2.0,18.5,3,255.0,
56952,Lincoln Electric Company,57613,LE Wind Turbine 1,OH,Cuyahoga,WTG1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,2.5,2.5,2.5,7,2011,1,Kenersys,K100 2.5,14,3,278.0,39-020376
56945,Blue Canyon Windpower VI LLC,57616,Blue Canyon Windpower VI LLC,OK,Caddo,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.0,100.0,100.0,12,2011,55,Vestas,V90-1.8,17.9,2,262.4,13972
56936,Paulding Wind Farm II LLC,57620,Paulding Wind Farm II,OH,Paulding,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.0,99.0,99.0,7,2011,55,Vestas,V100-1.8,16.8,3,311.7,2010-WTE-12374-OE
56937,Rising Tree Wind Farm LLC,57621,Rising Tree Wind Farm,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.2,79.2,79.2,1,2015,24,Vestas,V112-3.3,19,2,276.0,2014-WTW-415
56930,"Foundation HA Energy Generation, LLC",57626,Foundation ST,CA,San Joaquin,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,6,2011,2,Mitsubishi,MWT-1000A,12,4,180.0,2010-WTW-5662-OE
56962,"Wolverine Wind Energy, LLC",57631,Wolverine,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,1,GE,1.5-77,17,2,262.4,
56961,"Bulldog Wind Energy, LLC",57632,Bulldog,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,1,GE,1.5-77,17,2,262.4,
11208,Los Angeles Department of Water & Power,57635,Linden Wind Energy Project,WA,Klickitat,LW1,OP,Onshore Wind Turbine,WT,Electric Utility,1,50.0,50.0,50.0,6,2010,25,Senvion,MM92,14,4,262.0,53-020776
56855,Performance Services,57637,Union City Wind Turbine,IN,Randolph,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,3,2010,1,Nordex,N54/1000,12.3,3,229.6,2010-WTE-6446-OE
56855,Performance Services,57638,Randolph Eastern School Wind Turbine,IN,Randolph,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.0,1.0,1.0,3,2010,1,Nordex,N54/1000,12.3,3,229.6,2011-WTE-14493-OE
56967,Ironwood Windpower LLC,57639,Ironwood Wind,KS,Ford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,167.9,167.9,167.9,8,2012,73,Siemens,SWT-2.3-101,16.7,2,272.0,20-021869
56972,"Vestas Towers America, Inc",57643,"Vestas Towers America, Inc.",CO,Pueblo,V100,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.8,1.8,1.8,4,2010,1,Vestas,V100-1.8,16.8,2,262.4,08-020364
59380,"Enel Green Power NA, Inc.",57644,Prairie Rose Wind Farm,MN,Rock,PR1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2012,119,GE,1.68-82.5,24,2,328.0,?
56977,Zotos International,57648,Zotos International WPGF,NY,Ontario,WT1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.7,1.7,1.7,1,2012,1,Hyundai,HQ1650,20,2,270.0,36-025729
56977,Zotos International,57648,Zotos International WPGF,NY,Ontario,WT2,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.7,1.7,1.7,1,2012,1,Hyundai,HQ1650,20,2,270.0,36-025730
15399,Avangrid Renewables Inc,57649,Elm Creek Wind II LLC,MN,Martin,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148.8,148.8,148.8,12,2010,62,Mitsubishi,MWT-95/2.4,16.6,4,262.4,
56981,Town of Falmouth,57654,Town of Falmouth WWTP,MA,Barnstable,WIND1,SB,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,0.8,0.9,3,2010,1,Vestas,V82-1.65,19,2,262.0,
56981,Town of Falmouth,57654,Town of Falmouth WWTP,MA,Barnstable,WIND2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,0.8,0.9,2,2012,1,Vestas,V82-1.65,19,2,262.0,
56988,"Cimarron Windpower II, LLC",57663,Cimarron Windpower II,KS,Gray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,131.0,131.0,131.0,6,2012,57,Siemens,SWT-2.3-108,17.6,2,272.0,20-021982
56215,E ON Climate Renewables N America LLC,57675,"Pioneer Trail Wind Farm, LLC",IL,Iroquois,PTWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.4,150.4,150.4,12,2011,94,GE,1.6 XLE,17.4,2,262.4,17-021855
56545,Pattern Operators LP,57678,"Post Rock Wind Power Project, LLC",KS,Ellsworth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.0,201.0,201.0,9,2012,134,GE,1.5-82.5,18,2,262.4,20-021639
57017,DOE National Renewable Energy Laboratory,57693,DOE Golden NWTC Turbine Side,CO,Jefferson,ALSTO,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,3.0,3.0,3.0,9,2011,1,Alstom,ECO110,10.9,3,295.0,08-020484
